,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Close_USD_Cutoff,Weight,Mcap_Units_Index_Currency_Open,SEDOL
33716,2023-12-18,2027,IN81JX,INE335A01020,SURYA ROSHNI,IN,INR,55102010.0,6.053806845785001,0.0003647766102530382,466374534.0,BRJRZD8
33717,2023-12-18,2027,CN1OC0,CNE100003FF7,SH JUNSHI BIOSCIENCES 'H',CN,HKD,20103010.0,3.002451931465,0.0002638445405205717,371499726.0,BG6DZJ8
33718,2023-12-18,2027,TH20W8,TH0256A10Z04,QUALITY HOUSES,TH,THB,35101010.0,0.061402970592,0.00014016159401733725,192131534.0,B00PN05
33719,2023-12-18,2027,TH50R6,TH1041010Z03,GUNKUL ENGINEERING,TH,THB,65101010.0,0.07391098312,0.00023653285194832904,324739911.0,BYMY052
33720,2023-12-18,2027,KR91H2,KR7336370002,Solus Advanced Materials,KR,KRW,50202010.0,18.68032934,0.00021287370234134755,300446312.0,BJVLVG7
33721,2023-12-18,2027,ID20DA,ID1000092406,SUMMARECON AGUNG,ID,IDR,35101010.0,0.03965766,0.00028598166955579393,394629205.0,6538527
33722,2023-12-18,2027,MX804V,MX01NE000001,NEMAK,MX,MXN,40101025.0,0.214144300584,0.0005567576497831436,764102039.0,BYQ32R1
33723,2023-12-18,2027,KR09J3,KR7348950007,JR GLOBAL,KR,KRW,35102030.0,3.309751298,0.00046882147743237805,655367270.0,BMXTQP4
33724,2023-12-18,2027,IN20MT,INE586V01016,TCI EXPRESS,IN,INR,50206040.0,17.05042676839,0.00014341623278165156,195621544.0,BD606S4
33725,2023-12-18,2027,CN8A1I,KYG5636C1078,LONKING HOLDINGS,CN,HKD,50204020.0,0.152363232343,0.0002067848411331945,277313577.0,B0MSW50
33726,2023-12-18,2027,KR11Q3,KR7010780005,IS Dongseo,KR,KRW,50101035.0,21.08319328,0.00022027926762918613,303637500.0,6273204
33727,2023-12-18,2027,TR016R,TREVERS00011,VERUSA HOLDING,TR,TRY,30202010.0,9.2887900592,0.00015236045982266845,206955972.0,BGHQFS5
33728,2023-12-18,2027,CN1O0O,CNE1000040M1,HANGZHOU TIGERMED CONSULT 'H',CN,HKD,20101025.0,5.2750967836400005,0.00036207018459091735,511574847.0,BMZC7F8
33729,2023-12-18,2027,MY50E3,MYL5264OO006,MALAKOFF,MY,MYR,65101015.0,0.1298418143659999,0.00014933427433869297,208403351.0,BWXN162
33730,2023-12-18,2027,MY21BY,MYL8664OO004,SP SETIA,MY,MYR,35101010.0,0.159887854054,0.00019097599826749573,264401137.0,6868774
33731,2023-12-18,2027,TH30GT,TH5614010004,SAPPE,TH,THB,45101020.0,2.0965134635,0.00017433724653060652,241992936.0,BNGL6J8
33732,2023-12-18,2027,KR622L,KR7089590004,JEJUAIR,KR,KRW,40501010.0,8.394521442,0.0002151144943322071,300224754.0,BYRPKQ1
33733,2023-12-18,2027,GR802H,GRS337003008,AUTOHELLAS,GR,EUR,40201040.0,13.289598,0.00019296591595510123,265831681.0,BDZTGG0
33734,2023-12-18,2027,TW02KB,TW0002208006,CSBC Corp,TW,TWD,50206030.0,0.6930220294099999,0.00033674831570595335,470334507.0,B3KMM99
33735,2023-12-18,2027,KR19O9,KR7105630008,HANSAE,KR,KRW,40204020.0,16.08368605,0.0002551782946732019,348530780.0,B3KT2S9
33736,2023-12-18,2027,IN60X8,INE483S01020,INFIBEAM AVENUES,IN,INR,40201070.0,0.239706049019,0.00040022250017252264,559202420.0,BF07072
33737,2023-12-18,2027,IN70LX,INE871C01038,AVANTI FEEDS,IN,INR,45102010.0,4.71138102349,0.0001751615599461008,242175188.0,BDFXQ84
33738,2023-12-18,2027,CN8CXG,KYG211411098,CHINA LILANG,CN,HKD,40204020.0,0.535191858146,0.00017617516280763108,243592663.0,B4JMX94
33739,2023-12-18,2027,GR0018,GRS310003009,QUEST HOLDINGS CR,GR,EUR,10101010.0,5.957406,0.0001146438282865259,161187763.0,BHBFSR5
33740,2023-12-18,2027,KR225K,KR7287410005,JEISYS MEDICAL,KR,KRW,20102010.0,8.348014398,0.0003141209128135988,420279871.0,BG12NG3
33741,2023-12-18,2027,TW12E6,TW0001909000,Longchen Paper & Packaging,TW,TWD,55101015.0,0.480153831,0.0002667353149604011,364535877.0,6524236
33742,2023-12-18,2027,KR30AO,KR7181710005,NHN,KR,KRW,40203040.0,18.2152589,0.00021976864672642498,306095791.0,BCDYQ37
33743,2023-12-18,2027,KR02KX,KR7004490009,SEBANG GLOBAL BATTERY,KR,KRW,40101025.0,45.42187964,0.0002121145489801787,286416085.0,6212564
33744,2023-12-18,2027,KR91RC,KR7189300007,INTELLIAN TECHNOLOGIES,KR,KRW,15101010.0,59.21896936,0.0003076040261040404,421146735.0,BYX4V69
33745,2023-12-18,2027,TW02C3,TW0002103009,TSRC,TW,TWD,55201010.0,0.7682461296,0.0003603521118246445,501529991.0,6870876
33746,2023-12-18,2027,764862,GRS470003013,PIRAEUS PORT AUTH.CR,GR,EUR,50206060.0,25.368075,0.00011986762028401753,168659211.0,7648629
33747,2023-12-18,2027,KW247T,KW0EQ0504799,SHAMAL AZ ZOUR AL OULA KSC,KW,KWD,65102000.0,0.5764791256118,0.00022218841925486944,306133680.0,BMGQWZ4
33748,2023-12-18,2027,IN70V7,INE186A01019,GUJ.ALKALIES & CHEMS.,IN,INR,55201000.0,8.63253550219,0.00020023631991814494,278738717.0,6135898
33749,2023-12-18,2027,IN502C,INE876N01018,ORIENT CEMENT,IN,INR,50101030.0,3.0937549098000003,0.00031474727645788137,432450814.0,B9LY7V3
33750,2023-12-18,2027,KR61XF,KR7192080000,DOUBLEU GAMES,KR,KRW,40203040.0,34.84152713,0.0002483924239259251,343121649.0,BYQ1MZ3
33751,2023-12-18,2027,KR63M6,KR7091120006,EM-TECH,KR,KRW,40203010.0,36.97309998,0.00036264144156254746,494211388.0,B1VQWK7
33752,2023-12-18,2027,IN50EO,INE725G01011,ICRA,IN,INR,30201030.0,65.632571455635,0.00017813659071134317,249788548.0,B1BL570
33753,2023-12-18,2027,TH302F,TH3740010Y09,VGI PCL,TH,THB,40301020.0,0.056570329388,0.00017133022628091146,235777594.0,BKC5FV8
33754,2023-12-18,2027,KR17K3,KR7001530005,DI DONGIL,KR,KRW,55101020.0,24.29993049,0.00025483097498166593,346210129.0,6273185
33755,2023-12-18,2027,TW10G6,TW0008422007,CLEANAWAY,TW,TWD,65103035.0,5.8098613551,0.0003755495350070053,522807963.0,B4VYX10
33756,2023-12-18,2027,IN60JU,INE539A01019,GHCL,IN,INR,55201020.0,6.616798291579999,0.00047341839545795943,664800413.0,6397579
33757,2023-12-18,2027,IN18R5,INE418L01021,NAZARA TECHNOLOGIES,IN,INR,40203040.0,9.5570645857,0.0003477188446892392,467378000.0,BNYGG39
33758,2023-12-18,2027,IN80IV,INE399C01030,SUPRAJIT ENGINEERING,IN,INR,40101025.0,4.56268892705,0.0002837472751714536,394944123.0,B00FRJ2
33759,2023-12-18,2027,TW1AWW,TW0002338001,TAIWAN MASK,TW,TWD,10102010.0,2.46158864026,0.00034132716973055615,473153249.0,6914967
33760,2023-12-18,2027,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,4.9135742039,0.00031762470543098556,438454253.0,6146629
33761,2023-12-18,2027,KR080J,KR7192650000,DREAMTEC,KR,KRW,10102010.0,9.177390016,0.00027112398955081495,362351422.0,BGMHJB4
33762,2023-12-18,2027,KR077P,KR7114090004,GKL,KR,KRW,40501020.0,10.169540288,0.00022930883771035094,316785936.0,B4347P0
33763,2023-12-18,2027,KR51UB,KR7214320004,INNOCEAN WORLDWIDE,KR,KRW,40301020.0,15.69612735,0.00022918482954867433,317996059.0,BYX20P5
33764,2023-12-18,2027,TW04ZS,TW0002820008,China Bills Fin,TW,TWD,30202015.0,0.46734972884,0.0003067973904956442,426340944.0,6198954
33765,2023-12-18,2027,TR30H4,TRESDTT00013,SDT UZAY VE SAVUNMA TEKNOLOJILERI A S,TR,TRY,50201020.0,10.8138152928,9.789063757542587e-05,144907083.0,BMF8WG2
33766,2023-12-18,2027,TW18PN,TW0002231008,CUB ELECPARTS,TW,TWD,40101025.0,4.4494255006,0.00022430607347214004,310786775.0,B297JM0
33767,2023-12-18,2027,TW6072,TW0003617007,CYBERPOWER SYSTEMS,TW,TWD,10102030.0,7.1382869542,0.0002591477572582673,360462512.0,B2QZ4K0
33768,2023-12-18,2027,TR20CY,TREMARN00027,MARGUN ENERJI URET,TR,TRY,65101010.0,0.53029286532,8.709871382476972e-05,129468346.0,BMVGRP4
33769,2023-12-18,2027,EG301Y,EGS60111C019,NATIONAL DEV.BANK,EG,EGP,30101010.0,1.247900760896,0.00013439370275359274,168415941.0,6938428
33770,2023-12-18,2027,ID4065,ID1000130008,SAWIT SUMBERMAS SARANA,ID,IDR,45102010.0,0.06545126,0.00013766727445511655,177862835.0,BH3WHX3
33771,2023-12-18,2027,TR30I5,TREAKFY00015,AKFEN YENILENEBILIR ENERJI A S,TR,TRY,65101010.0,0.61347605988,0.00012856426873647425,188571087.0,BQ0L5B0
33772,2023-12-18,2027,TW034W,TW0002355005,Chin Poon Ind,TW,TWD,10102015.0,1.56530148906,0.00045631550909184474,650265858.0,6186799
33773,2023-12-18,2027,MY10N8,MYL5151OO005,HEXTAR GLOBAL,MY,MYR,55201015.0,0.157741708362,0.0001554407509241063,215203542.0,B4MLCH9
33774,2023-12-18,2027,TW02D4,TW0002104007,INTERNATIONAL CSRC INV HLDG,TW,TWD,55201020.0,0.6306020313799999,0.0003749386401698619,522893401.0,6191265
33775,2023-12-18,2027,IN09KY,INE683A01023,South Indian,IN,INR,30101010.0,0.296544802013,0.0002492362089174621,334204929.0,6349967
33776,2023-12-18,2027,MY229X,MYL5139OO000,AEON CREDIT SERVICE,MY,MYR,30201020.0,1.22330304444,0.00017207670057757738,238235532.0,B29H4P8
33777,2023-12-18,2027,KR639T,KR7002840007,MIWON COMMERCIAL,KR,KRW,55201000.0,127.894371,0.000209810408852147,289891121.0,6598800
33778,2023-12-18,2027,BR10DG,BRGOLLACNPR4,GOL LINHAS AEREAS INTELIG,BR,BRL,40501010.0,1.840937822296,0.00022776118678645579,312527553.0,B01NTS8
33779,2023-12-18,2027,579928,GRS343313003,INTRALOT INTGRTD.SYSV.,GR,EUR,40501020.0,1.0267251,0.00022257966051509234,306627861.0,5799284
33780,2023-12-18,2027,KW22H1,KW0EQ0401632,THE COMMERCIAL REAL EST,KW,KWD,35101010.0,0.3368192644024,0.0003556632506183873,490036906.0,B0MLB41
33781,2023-12-18,2027,TW06ID,TW0003380002,Alpha Networks,TW,TWD,15101010.0,1.14436663055,0.00021502984890920033,288957184.0,B04C5Z1
33782,2023-12-18,2027,SA2048,SA0007870062,SAUDI PUBLIC TRANSPORT,SA,SAR,40501015.0,4.95803196252,0.00020388849954887454,280579878.0,B128GY4
33783,2023-12-18,2027,ZA00T2,ZAE000005443,PICK N PAY STORES,ZA,ZAR,45201010.0,1.2559380428,0.00021869776013313063,317101037.0,6688068
33784,2023-12-18,2027,IN802F,INE075I01017,HEALTHCARE GLOBAL ENTS.,IN,INR,20101010.0,4.442176381145,0.00012949161243628308,176191217.0,BZ3CLM6
33785,2023-12-18,2027,ID80AD,ID1000122203,SURYA ESA PERKASA,ID,IDR,60101020.0,0.03578862,0.0002263859707042436,318640563.0,B6X8NL4
33786,2023-12-18,2027,KR71DW,KR7003380003,HARIM HOLDINGS,KR,KRW,45102010.0,5.495582366,0.00018982797452808423,265027046.0,BZ404M0
33787,2023-12-18,2027,KR144K,KR7025540006,Korea Elec Term,KR,KRW,50202010.0,59.06394588,0.00028574450440936675,402392383.0,6145916
33788,2023-12-18,2027,TW6094,TW0003413001,FOXSEMICON INTEG.TECH.,TW,TWD,10102020.0,6.3220254415,0.0003883728552650673,533488121.0,B04ZR54
33789,2023-12-18,2027,KR04L0,KR7023590003,Daou Tech,KR,KRW,30202015.0,13.688573284,0.0002509821899990226,349185213.0,6113612
33790,2023-12-18,2027,TW00YN,TW0001104008,Universal Cement,TW,TWD,50101030.0,0.91069176613,0.00034118412046834636,470196255.0,6918549
33791,2023-12-18,2027,KR119M,KR7003030004,SEAH STEEL HOLDINGS,KR,KRW,55102010.0,147.96991166,0.00023069020821308618,317988072.0,6709549
33792,2023-12-18,2027,B03MNY,TRAANHYT91O3,ANADOLU HAYAT EMEKLILIK,TR,TRY,30301010.0,1.422432626976,6.391054362539442e-05,91611845.0,B03MNY7
33793,2023-12-18,2027,KR16EW,KR7098460009,Koh Young Tech,KR,KRW,10102020.0,8.882845404,0.0004702052790691463,636702918.0,B39Q399
33794,2023-12-18,2027,KR1B8V,KR7222080004,CREATIVE & INNOVATIVE SYSTEM,KR,KRW,50204000.0,9.03011771,0.00034687338207729297,475625348.0,BYZYM86
33795,2023-12-18,2027,TH708P,TH6789010001,ORIGIN PROPERTY,TH,THB,35101010.0,0.2487388855,0.0001486226257285302,203182731.0,BYTM015
33796,2023-12-18,2027,PL902L,PLATAL000046,ATAL,PL,PLN,35101010.0,14.0342493088,0.0001148820961181117,159854176.0,BYV7085
33797,2023-12-18,2027,KR04GV,KR7020560009,ASIANA AIRLINES,KR,KRW,40501010.0,8.123230352,0.00019477015786798047,273378874.0,6200202
33798,2023-12-18,2027,ZA20MX,ZAE000057428,REUNERT,ZA,ZAR,50202010.0,3.2585787455,0.00032898726838824884,469156696.0,6728726
33799,2023-12-18,2027,SA20Z3,SA0007879360,SUSTAINED INFRASTRUCTURE HOLDING,SA,SAR,50206060.0,7.383735772139999,0.00020002633933644383,271907175.0,B133NS1
33800,2023-12-18,2027,TW12D5,TW0002108008,Nantex Industry,TW,TWD,55201010.0,1.22279175628,0.0003134951676602676,431027340.0,6621267
33801,2023-12-18,2027,KR21HV,KR7376300000,DEAR U,KR,KRW,10101015.0,25.34633898,0.00021056829619427926,287530598.0,BNV0935
33802,2023-12-18,2027,KR81SC,KR7058610007,SPG,KR,KRW,50202010.0,27.05159726,0.00032515555433660585,429374281.0,6541945
33803,2023-12-18,2027,EG1061,EGS691G1C015,BELTON FINANCIAL HOLDING,EG,EGP,30202010.0,0.109709117724,0.000190710663471576,266394717.0,B2R2ZY1
33804,2023-12-18,2027,KR62N6,KR7064550007,BIONEER,KR,KRW,20103010.0,23.21476613,0.00037877049940717426,515257824.0,B0VTXZ1
33805,2023-12-18,2027,ID30GE,ID1000123904,BANK PMBGN.DAERAH JAWA TIMUR,ID,IDR,30101010.0,0.03998008,0.00020651458599494106,282636069.0,B8FQLP0
33806,2023-12-18,2027,TW05TN,TW0003019006,ASIA OPTICAL,TW,TWD,40203060.0,2.14148608626,0.00036283017131782816,510279395.0,6295866
33807,2023-12-18,2027,TH12DQ,TH0825010Y01,NEX POINT,TH,THB,10102030.0,0.29564393248,0.00018632273803921592,255294727.0,BKDQJX0
33808,2023-12-18,2027,KR031F,KR7006120000,SK DISCOVERY,KR,KRW,55201000.0,31.3922547,0.00025602108732068903,348070457.0,6859916
33809,2023-12-18,2027,CN57V6,CNE1000021L3,CHINA RY.SIGN.& COMM.'H',CN,HKD,50206025.0,0.303446101389,0.00039140470661978854,540802662.0,BYVDW43
33810,2023-12-18,2027,CN298I,CNE100000510,SHAI.FUD.MICROELS. GP. 'H',CN,HKD,10102010.0,2.09979580708,0.0003468328897941157,501307284.0,6280743
33811,2023-12-18,2027,IN20RY,INE959A01019,PRIVI SPECIALITY CHEMICALS,IN,INR,35101010.0,15.273915954875,0.00020668531272722432,280766702.0,6095895
33812,2023-12-18,2027,IN0B4K,INE049B01025,Wockhardt,IN,INR,20103015.0,4.1369978445,0.00027758701019926535,378573439.0,B00YYS7
33813,2023-12-18,2027,TW046Z,TW0002501004,Cathay Red,TW,TWD,35101010.0,0.5137645991700001,0.0002670123829361881,371793309.0,6179733
33814,2023-12-18,2027,KR514L,KR7067160002,AFREECATV,KR,KRW,10101020.0,51.70033058,0.00037000285371055654,482200369.0,6724508
33815,2023-12-18,2027,TW02TK,TW0002328002,Pan Intl Ind,TW,TWD,10102015.0,1.1459671433199998,0.00033707859205176616,464651522.0,6669966
33816,2023-12-18,2027,TW124W,TW0009938001,Taiwan Paiho,TW,TWD,55101020.0,1.99103788588,0.0004180680047039257,579969513.0,6320832
33817,2023-12-18,2027,MY70E5,MYL5284OO004,LOTTE CHEMICAL TITAN,MY,MYR,50203015.0,0.2553913373479999,0.00010848398217499372,152696350.0,BF3N1G3
33818,2023-12-18,2027,CN2CZC,KYG392AS1011,GLOBAL NEW MATERIAL INT HOLD,CN,HKD,55201020.0,0.476295146484,0.0002291074455869193,315265010.0,BND8993
33819,2023-12-18,2027,CN1MCY,CNE100003PV3,POLY PROPERTY SERVICES 'H',CN,HKD,35101015.0,3.847491707485,0.00040334949968157027,566820419.0,BHR0FS4
33820,2023-12-18,2027,PH20OW,PHY8321B1036,SYNERGY GRID & DEV. PHILPS.,PH,PHP,50101010.0,0.11173182626,0.0001027798390349404,134759380.0,6100937
33821,2023-12-18,2027,CN8BDV,KYG011981035,AGILE GROUP HDG.,CN,HKD,35101010.0,0.116513060027,0.00018305193212469294,260676905.0,B0PR2F4
33822,2023-12-18,2027,KR139O,KR7060280005,CUREXO,KR,KRW,45201010.0,14.3396719,0.00024136085547043424,315013736.0,6535108
33823,2023-12-18,2027,KR90N7,KR7290650001,L&C BIO,KR,KRW,20103010.0,25.88892116,0.00026687364133278743,368485548.0,BGKFGF3
33824,2023-12-18,2027,IN08O1,INE855B01025,RAIN INDUSTRIES,IN,INR,55201000.0,1.74233561393,0.00032703376036279894,444623147.0,6349956
33825,2023-12-18,2027,ZA20AL,ZAE000047353,CORONATION FD.MGRS.,ZA,ZAR,30202010.0,1.66596487442,0.0001930624419214296,274900986.0,6622710
33826,2023-12-18,2027,IN08KX,INE877F01012,PTC India,IN,INR,65101015.0,1.9665728884,0.00045518602411055047,634223149.0,B00L819
33827,2023-12-18,2027,PH108F,PHY3004J1017,DITO CME HOLDINGS,PH,PHP,15102015.0,0.04144890329,0.0001240704615732539,160919754.0,BLR6CW3
33828,2023-12-18,2027,MY21PC,MYL1619OO005,DRB-HICOM,MY,MYR,40101020.0,0.30046039688,0.00014304382210274128,199475354.0,6269816
33829,2023-12-18,2027,KR04XC,KR7032350001,LOTTE TOURS,KR,KRW,40501015.0,7.844188088,0.00022531440319016008,314074820.0,B15C6D2
33830,2023-12-18,2027,ET017,TRETKHO00012,TEKFEN HOLDING,TR,TRY,50101015.0,1.56315086444,0.00018347688694919187,278318619.0,B29D241
33831,2023-12-18,2027,KR70AS,KR7090460007,BH,KR,KRW,10102015.0,16.78129171,0.00033528998881325925,459019495.0,B1P1GJ5
33832,2023-12-18,2027,TR306T,TREGENL00024,GEN ILAC VE SAGLIK URUNLERI SA,TR,TRY,20103015.0,1.9236113742,9.794176761259523e-05,141382139.0,BN2TVP7
33833,2023-12-18,2027,CN87T7,BMG2108V1019,CHINA ORIENTAL GROUP,CN,HKD,55102010.0,0.154923958937,0.00012163331104611851,165991165.0,6741013
33834,2023-12-18,2027,KW20GY,KW0EQ0200281,NATIONAL INVESTMENTS,KW,KWD,30202000.0,0.7222182304013001,0.000216324227062584,298053918.0,6614717
33835,2023-12-18,2027,TW1AQQ,KYG4002A1004,GOURMET MASTER,TW,TWD,40501040.0,3.20102554,0.0002242825250825024,312105051.0,B5MY7H0
33836,2023-12-18,2027,B064B9,PLEURCH00011,EUROCASH,PL,PLN,45201010.0,4.1350913142,0.00023627279682927465,315672218.0,B064B91
33837,2023-12-18,2027,MY50AZ,MYL5248OO009,BERMAZ AUTO,MY,MYR,40401030.0,0.495759654852,0.00027763542163477644,382777181.0,BGLKMM6
33838,2023-12-18,2027,ZA214G,ZAE000000220,AECI,ZA,ZAR,55201000.0,5.452248679919999,0.000332888660672247,464237862.0,6009205
33839,2023-12-18,2027,TR20SE,TREKMPU00017,KIMTEKS POLIURETAN SANAYI VE T,TR,TRY,50203015.0,2.3655220953,0.00010045909619969199,144683922.0,BLBJJD8
33840,2023-12-18,2027,TW30ME,TW0003583001,SCIENTECH,TW,TWD,10102010.0,7.0742664434,0.0002775600455908283,379575871.0,B766248
33841,2023-12-18,2027,MY22ZN,MYL4162OO003,BRIT.AMER.TOB.(MALAYSIA),MY,MYR,45103010.0,2.008792367712,0.00020312370427259536,283664647.0,6752349
33842,2023-12-18,2027,TW402V,TW0001536001,HOTA INDL.MNFG.,TW,TWD,40101025.0,2.05185737114,0.0003928344508097609,544064683.0,6246251
33843,2023-12-18,2027,KR07SA,KR7330590001,LOTTE REIT,KR,KRW,35102045.0,2.360232483,0.00021582405807615823,300775834.0,BKTPM65
33844,2023-12-18,2027,TW04VO,TW0002704004,Ambassador Hotel,TW,TWD,40501040.0,1.56210046352,0.00019985553783354086,279829023.0,6028653
33845,2023-12-18,2027,KR1BJ6,KR7365550003,ESR KENDALL SQUARE REIT,KR,KRW,35102020.0,2.685781791,0.00032481306497228864,460080205.0,BNNGHG0
33846,2023-12-18,2027,CN0PAY,CNE100000569,R&F Properties 'H',CN,HKD,35101010.0,0.152363232343,0.00017402775569114388,241572861.0,B19H8Y8
33847,2023-12-18,2027,712495,GRS204003008,GR. SARANTIS,GR,EUR,45201020.0,8.543313,0.00018856998643679076,259775806.0,7124958
33848,2023-12-18,2027,PL11U6,US44853H1086,HUUUGE,PL,PLN,40203040.0,6.77904363934,0.00016701394053929923,224802114.0,BLH1TK5
33849,2023-12-18,2027,KW224O,KW0EQ0400618,KUWAIT REAL ESTATE,KW,KWD,35101010.0,0.6023882997966,0.0002860593809112333,394135837.0,6503224
33850,2023-12-18,2027,SA20KO,SA0007879154,SAUDI CERAMIC,SA,SAR,50101035.0,7.130502956849999,0.00017373400443009373,241554287.0,B1362V6
33851,2023-12-18,2027,KR233J,KR7310210000,VORONOI,KR,KRW,20103010.0,34.14392147,0.0002393307612784823,325505162.0,BNHWNV1
33852,2023-12-18,2027,EG9058,EGS745L1C014,FAWRY FOR BKG.TECH,EG,EGP,50205015.0,0.172168880912,0.0002265116877012483,303586492.0,BJGWQG0
33853,2023-12-18,2027,KR02BO,KR7003540002,DAISHIN SECUR,KR,KRW,30202015.0,11.177192908,0.00037221737580640676,512001748.0,6251200
33854,2023-12-18,2027,B03MR9,TRADEVAW91E2,DEVA HOLDING,TR,TRY,20103015.0,2.8334275647,7.008650171658094e-05,95550166.0,B03MR90
33855,2023-12-18,2027,TH203F,TH0418G10Z03,JASMINE INTERNATIONAL,TH,THB,15101010.0,0.065951338784,0.00013343544539514096,183458307.0,BYSXDN2
33856,2023-12-18,2027,TW04MF,TW0002608007,T JOIN Trans,TW,TWD,50206040.0,1.21158816689,0.00019557029496581726,268923344.0,6871772
33857,2023-12-18,2027,TR509Y,TRAKORDS91B2,KORDSA TEKNIK TEKSTIL,TR,TRY,55201010.0,2.90621285994,0.00010733116730849417,153541961.0,B03MVP4
33858,2023-12-18,2027,TH511H,TH6128010001,EASTERN POLYMER GROUP,TH,THB,50203015.0,0.20183383852,0.00018120485172821998,244264832.0,BTLJQF5
33859,2023-12-18,2027,MY24PF,MYL5306OO005,FARM FRESH,MY,MYR,45102020.0,0.302606542572,0.00014051785133867742,197468579.0,BNDMT28
33860,2023-12-18,2027,KR042H,KR7015750003,SUNGWOO HITECH,KR,KRW,40101025.0,7.01481247,0.0002574410975374608,347230695.0,6203869
33861,2023-12-18,2027,BR10Y1,BRHBSAACNOR0,HIDROVIAS DO BRASIL ON,BR,BRL,50206060.0,0.737997100568,0.0003368443262631556,455962278.0,BJP5P29
33862,2023-12-18,2027,KR60DU,KR7039200001,OSCOTEC,KR,KRW,20103015.0,14.80474234,0.00038787933868601043,530805182.0,B1L3VL2
33863,2023-12-18,2027,TW01PF,TW0001710002,Oriental Union,TW,TWD,55201000.0,0.6306020313799999,0.0002911233561535638,402863663.0,6661519
33864,2023-12-18,2027,IN81WA,INE686A01026,ITD CEMENTATION INDIA,IN,INR,50101010.0,3.2508409149100004,0.00020549436121503246,289321212.0,BYXTLN1
33865,2023-12-18,2027,CN2CDQ,KYG7255N1097,PRODUCTIVE TECH,CN,HKD,10102020.0,0.074261071226,0.00010124387846114003,149388346.0,BNKH2M7
33866,2023-12-18,2027,MY20TF,MYL7106OO007,SUPERMAX,MY,MYR,20102015.0,0.19851847651,0.0002680599563406291,338051393.0,B1V7L36
33867,2023-12-18,2027,TH12BO,TH0658A10Y09,BEYOND SECURITIES,TH,THB,30202015.0,0.131334131544,0.0001563928146619043,217290608.0,BMCBPP4
33868,2023-12-18,2027,CN2CS5,KYG0567M1096,ARRAIL GROUP,CN,HKD,20101025.0,0.957711746156,0.0001650741416706762,230118665.0,BP6W0V5
33869,2023-12-18,2027,PL908R,PLPLAYW00015,PLAYWAY,PL,PLN,40203040.0,84.2054958528,7.522032215478627e-05,115760426.0,BYMPHM1
33870,2023-12-18,2027,KR82QB,KR7178320008,SEOJIN SYSTEM,KR,KRW,15101010.0,14.758235296,0.00026286838975430287,356929141.0,BF2ZFP7
33871,2023-12-18,2027,B1Z774,PLLCCRP00017,DEVELIA,PL,PLN,35101010.0,1.2380212783120002,0.00038814061191283055,532389498.0,B1Z7745
33872,2023-12-18,2027,IN826L,INE142Z01019,ORIENT ELECTRIC,IN,INR,40202020.0,2.591919084315,0.00028179112549275013,386870164.0,BFXXQQ8
33873,2023-12-18,2027,KR1AL7,KR7348210006,NEXTIN,KR,KRW,10102020.0,54.18070626,0.00026617220217889224,366365552.0,BMY4SZ2
33874,2023-12-18,2027,KR620J,KR7087010005,PEPTRON,KR,KRW,20103010.0,26.66403856,0.000330885669015118,428880800.0,BYMXG51
33875,2023-12-18,2027,IN81T7,INE625G01013,WELSPUN ENTERPRISES,IN,INR,50101015.0,3.964922716765,0.00020338907826864582,280727145.0,B03QWC0
33876,2023-12-18,2027,KR18M6,KR7082740002,HSD ENGINE,KR,KRW,50204030.0,7.658159912,0.00021262286360858247,293669343.0,B5WJFC6
33877,2023-12-18,2027,SA24T1,SA13Q050IP16,MIDDLE EAST PAPER,SA,SAR,55101015.0,8.210074432559999,0.00021427855952981098,271668034.0,BWXBP64
33878,2023-12-18,2027,KR61R9,KR7074600008,WONIK QNC,KR,KRW,10102010.0,20.81190219,0.00024041082505793526,325944767.0,6725352
33879,2023-12-18,2027,TW0492,TW0002515004,BES,TW,TWD,50101010.0,0.35691434771,0.00038028817094220863,533705188.0,6084666
33880,2023-12-18,2027,TW016W,TW0001312007,GRAND PETROCHM,TW,TWD,55201000.0,0.5137645991700001,0.0003900948197332066,540264438.0,6381237
33881,2023-12-18,2027,TH308L,THB100010008,AURORA DESIGN,TH,THB,40401030.0,0.40935313728,0.0001488355056680479,205910544.0,BNHVBR0
33882,2023-12-18,2027,ID30EC,ID1000095607,PANIN FINANCIAL,ID,IDR,30301010.0,0.017023776,0.00012798426505419508,177934503.0,6671422
33883,2023-12-18,2027,IN051B,INE549A01026,HINDUSTAN CONSTRUCTION,IN,INR,50101010.0,0.359019465114,0.00036102497335731634,501456133.0,B0NSG79
33884,2023-12-18,2027,IN10MS,INE613A01020,Rallis India Ltd,IN,INR,55201015.0,2.790974632775,0.00016456937538003095,220646798.0,B60CMV2
33885,2023-12-18,2027,HK905F,BMG3911S1035,GEMDALE PROPS.& INV.,CN,HKD,35101010.0,0.0326492640735,0.00012475581415498688,176110730.0,B9M3N77
33886,2023-12-18,2027,IN061C,INE175A01038,Jain Irrigation,IN,INR,50204010.0,0.8651721579150001,0.00025848221090554486,347838003.0,6312345
33887,2023-12-18,2027,BR05W3,BRSBFGACNOR1,GRUPO SBF ON,BR,BRL,40401010.0,2.218046230828,0.00025554779147572866,348447726.0,BNDRCL3
