,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source,Weight,Mcap_Units_Index_Currency_Open
1047,2023-12-18,2027,KR077P,KR7114090004,B4347P,GKL,KR,KRW,40501020.0,315883570.0,216573.0,61855670.0,0.4904,0.4904,1.0,308483044.26329666,629043728.106233,0.49,SMALL Cap Index,0.00022906795625976975,316785936.0
1048,2023-12-18,2027,KR51UB,KR7214320004,BYX20P,INNOCEAN WORLDWIDE,KR,KRW,40301020.0,315712743.0,284417.0,40000000.0,0.4501,0.4501,1.0,282593076.8094,627845094.0,0.45,SMALL Cap Index,0.00022994299637655365,317996059.0
1049,2023-12-18,2027,TW04ZS,TW0002820008,619895,China Bills Fin,TW,TWD,30202015.0,422627649.0,2322.0,1342960000.0,0.6589,0.6589,1.0,413546719.4253305,627631991.8429663,0.66,SMALL Cap Index,0.0003082871984315015,426340944.0
1050,2023-12-18,2027,TR30H4,TRESDTT00013,BMF8WG,SDT UZAY VE SAVUNMA TEKNOLOJILERI A S,TR,TRY,50201020.0,134848898.0,360524.0,58000000.0,0.2506,0.2689,1.0,168654426.06956732,627201286.9824,0.27,SMALL Cap Index,0.00010478233273075236,144907083.0
1051,2023-12-18,2027,TW18PN,TW0002231008,B297JM,CUB ELECPARTS,TW,TWD,40101025.0,308992030.0,205280.0,140917608.0,0.5091,0.5103,1.0,319959323.96412045,627002398.5187546,0.51,SMALL Cap Index,0.00022472996207071168,310786775.0
1052,2023-12-18,2027,TW6072,TW0003617007,B2QZ4K,CYBERPOWER SYSTEMS,TW,TWD,10102030.0,356988067.0,218341.0,87675862.0,0.6486,0.6486,1.0,405929852.5966677,625855461.9128395,0.65,SMALL Cap Index,0.0002606504946990536,360462512.0
1053,2023-12-18,2027,TR20CY,TREMARN00027,BMVGRP,MARGUN ENERJI URET,TR,TRY,65101010.0,119982522.0,344810.0,1180000000.0,0.2412,0.2412,1.0,150929834.1559171,625745581.0776,0.24,SMALL Cap Index,9.361857976723037e-05,129468346.0
1054,2023-12-18,2027,EG301Y,EGS60111C019,693842,NATIONAL DEV.BANK,EG,EGP,30101010.0,185133565.0,43444.0,500000000.0,0.2777,0.2777,1.0,173271020.65040958,623950380.448,0.28,SMALL Cap Index,0.00012178159135964913,168415941.0
1055,2023-12-18,2027,ID4065,ID1000130008,BH3WHX,SAWIT SUMBERMAS SARANA,ID,IDR,45102010.0,189643062.0,270058.0,9525000000.0,0.3031,0.3031,1.0,188959587.52965,623423251.5,0.3,SMALL Cap Index,0.00012861264178097427,177862835.0
1056,2023-12-18,2027,TR30I5,TREAKFY00015,BQ0L5B,AKFEN YENILENEBILIR ENERJI A S,TR,TRY,65101010.0,177103249.0,362499.0,1016031947.0,0.335,0.335,1.0,208809277.3118513,623311275.557765,0.34,SMALL Cap Index,0.0001363557803550131,188571087.0
1057,2023-12-18,2027,TW034W,TW0002355005,618679,Chin Poon Ind,TW,TWD,10102015.0,628595799.0,44196.0,397495420.0,1.0,1.0,1.0,622200172.82053,622200172.82053,1.0,SMALL Cap Index,0.00047020733621698925,650265858.0
1058,2023-12-18,2027,MY10N8,MYL5151OO005,B4MLCH,HEXTAR GLOBAL,MY,MYR,55201015.0,214126851.0,214663.0,3939261906.0,0.3385,0.3448,1.0,214253859.26398936,621385902.7377882,0.34,SMALL Cap Index,0.00015561371242757294,215203542.0
1059,2023-12-18,2027,TW02D4,TW0002104007,619126,INTERNATIONAL CSRC INV HLDG,TW,TWD,55201020.0,516495384.0,41400.0,984733625.0,0.8441,0.8441,1.0,524165018.00588256,620975024.2931911,0.84,SMALL Cap Index,0.00037810429408959066,522893401.0
1060,2023-12-18,2027,IN09KY,INE683A01023,634996,South Indian,IN,INR,30101010.0,343334449.0,9712.0,2092741018.0,1.0,1.0,0.49,304089820.71517414,620591470.8472942,0.49,SMALL Cap Index,0.00024166363262405517,334204929.0
1061,2023-12-18,2027,MY229X,MYL5139OO000,B29H4P,AEON CREDIT SERVICE,MY,MYR,30201020.0,237043644.0,147639.0,507204362.0,0.385,0.385,1.0,238878886.47232145,620464640.1878479,0.38,SMALL Cap Index,0.0001722681477365175,238235532.0
1062,2023-12-18,2027,KR639T,KR7002840007,659880,MIWON COMMERCIAL,KR,KRW,55201000.0,289023579.0,25373.0,4850000.0,0.4572,0.4572,1.0,283595536.14282,620287699.35,0.46,SMALL Cap Index,0.00020962031163316422,289891121.0
1063,2023-12-18,2027,BR10DG,BRGOLLACNPR4,B01NTS,GOL LINHAS AEREAS INTELIG,BR,BRL,40501010.0,313751609.0,19191.0,336919404.0,0.5902,0.5207,1.0,322962963.794016,620247673.8890263,0.52,SMALL Cap Index,0.00022598871889494763,312527553.0
1064,2023-12-18,2027,579928,GRS343313003,579928,INTRALOT INTGRTD.SYSV.,GR,EUR,40501020.0,306613816.0,13298.0,604095621.0,0.3468,0.455,1.0,282209262.2807581,620240136.880787,0.46,SMALL Cap Index,0.0002217226507542139,306627861.0
1065,2023-12-18,2027,KW22H1,KW0EQ0401632,B0MLB4,THE COMMERCIAL REAL EST,KW,KWD,35101010.0,489942640.0,22269.0,1840699751.0,0.8027,0.8027,1.0,497660463.361518,619983136.1175009,0.8,SMALL Cap Index,0.0003543457577904623,490036906.0
1066,2023-12-18,2027,TW06ID,TW0003380002,B04C5Z,Alpha Networks,TW,TWD,15101010.0,296213600.0,21854.0,541718460.0,0.454,0.454,1.0,281445736.0647285,619924528.776935,0.45,SMALL Cap Index,0.00020894498165303097,288957184.0
1067,2023-12-18,2027,SA2048,SA0007870062,B128GY,SAUDI PUBLIC TRANSPORT,SA,SAR,40501015.0,280865874.0,42416.0,125000000.0,0.8427,0.8427,0.5077726,265192716.0150637,619753995.3149999,0.43,SMALL Cap Index,0.00020288735046961027,280579878.0
1068,2023-12-18,2027,ZA00T2,ZAE000005443,668806,PICK N PAY STORES,ZA,ZAR,45201010.0,301266318.0,46765.0,493450321.0,0.5604,0.5604,1.0,347303994.2225825,619743030.3757718,0.56,SMALL Cap Index,0.00022929580583856357,317101037.0
1069,2023-12-18,2027,IN802F,INE075I01017,BZ3CLM,HEALTHCARE GLOBAL ENTS.,IN,INR,20101010.0,178380708.0,289059.0,139157312.0,0.2912,0.2917,1.0,180317658.3945785,618161324.6300256,0.29,SMALL Cap Index,0.00012740389456276745,176191217.0
1070,2023-12-18,2027,ID80AD,ID1000122203,B6X8NL,SURYA ESA PERKASA,ID,IDR,60101020.0,311857185.0,259479.0,17226975700.0,0.5622,0.5622,1.0,346612990.0744274,616529687.076534,0.56,SMALL Cap Index,0.0002304090373124153,318640563.0
1071,2023-12-18,2027,KR71DW,KR7003380003,BZ404M,HARIM HOLDINGS,KR,KRW,45102010.0,261496848.0,298347.0,112005621.0,0.4327,0.4327,1.0,266342477.24628937,615536115.6604793,0.43,SMALL Cap Index,0.00019164109539504298,265027046.0
1072,2023-12-18,2027,KR144K,KR7025540006,614591,Korea Elec Term,KR,KRW,50202010.0,393626321.0,44538.0,10415000.0,0.6626,0.6626,1.0,407599050.17501646,615150996.3402,0.66,SMALL Cap Index,0.000290969990499542,402392383.0
1073,2023-12-18,2027,TW6094,TW0003413001,B04ZR5,FOXSEMICON INTEG.TECH.,TW,TWD,10102020.0,535001639.0,254824.0,97159546.0,0.8449,0.8449,1.0,518975703.3214485,614245121.6965896,0.84,SMALL Cap Index,0.0003857653376579658,533488121.0
1074,2023-12-18,2027,KR04L0,KR7023590003,611361,Daou Tech,KR,KRW,30202015.0,345739619.0,45500.0,44866617.0,0.5484,0.5484,1.0,336805330.1856176,614159974.8096602,0.55,SMALL Cap Index,0.00025249587815679537,349185213.0
1075,2023-12-18,2027,TW00YN,TW0001104008,691854,Universal Cement,TW,TWD,50101030.0,469996966.0,41440.0,673217467.0,0.7153,0.7236,1.0,443634531.8629349,613093604.011795,0.72,SMALL Cap Index,0.0003399989801752043,470196255.0
1076,2023-12-18,2027,KR119M,KR7003030004,670954,SEAH STEEL HOLDINGS,KR,KRW,55102010.0,317786472.0,41519.0,4141657.0,0.43,0.43,1.0,263521466.77888888,612840620.4160206,0.43,SMALL Cap Index,0.00022993722097569544,317988072.0
1077,2023-12-18,2027,B03MNY,TRAANHYT91O3,B03MNY,ANADOLU HAYAT EMEKLILIK,TR,TRY,30301010.0,88039741.0,13441.0,430000000.0,0.1608,0.1608,1.0,98352681.55962852,611646029.59968,0.16,SMALL Cap Index,6.624453840443474e-05,91611845.0
1078,2023-12-18,2027,KR16EW,KR7098460009,B39Q39,Koh Young Tech,KR,KRW,10102020.0,647729602.0,152185.0,68654755.0,0.8,0.8,1.0,487879659.9315968,609849574.914496,0.8,SMALL Cap Index,0.00046039997233618277,636702918.0
1079,2023-12-18,2027,KR1B8V,KR7222080004,BYZYM8,CREATIVE & INNOVATIVE SYSTEM,KR,KRW,50204000.0,477834188.0,285089.0,67223957.0,0.7734,0.7734,1.0,469484925.2061062,607040244.6419785,0.77,SMALL Cap Index,0.0003439247581107949,475625348.0
1080,2023-12-18,2027,TH708P,TH6789010001,BYTM01,ORIGIN PROPERTY,TH,THB,35101010.0,204734567.0,285608.0,2439446020.0,0.3626,0.3476,1.0,210918495.28606847,606785084.2522107,0.35,SMALL Cap Index,0.0001469214622502956,203182731.0
1081,2023-12-18,2027,PL902L,PLATAL000046,BYV708,ATAL,PL,PLN,35101010.0,158255421.0,284512.0,43214610.0,0.2534,0.2534,1.0,153683200.3064171,606484610.5225616,0.25,SMALL Cap Index,0.00011559057784657945,159854176.0
1082,2023-12-18,2027,KR04GV,KR7020560009,620020,ASIANA AIRLINES,KR,KRW,40501010.0,268304935.0,19955.0,74411764.0,0.5821,0.5821,0.7338945,258226971.0431883,604463899.8706609,0.43,SMALL Cap Index,0.000197680303432969,273378874.0
1083,2023-12-18,2027,ZA20MX,ZAE000057428,672872,REUNERT,ZA,ZAR,50202010.0,453195236.0,30525.0,184969196.0,0.773,0.773,1.0,465915461.8784976,602736690.6578236,0.77,SMALL Cap Index,0.00033924727491155444,469156696.0
1084,2023-12-18,2027,SA20Z3,SA0007879360,B133NS,SUSTAINED INFRASTRUCTURE HOLDING,SA,SAR,50206060.0,275545569.0,9552.0,81600000.0,0.853,0.853,0.4901524,251910616.30163348,602512839.0066239,0.42,SMALL Cap Index,0.0001966161176726531,271907175.0
1085,2023-12-18,2027,TW12D5,TW0002108008,662126,Nantex Industry,TW,TWD,55201010.0,431854148.0,26183.0,492416657.0,0.7301,0.7301,1.0,439610023.3521097,602123028.8345565,0.73,SMALL Cap Index,0.0003116759320586912,431027340.0
1086,2023-12-18,2027,KR21HV,KR7376300000,BNV093,DEAR U,KR,KRW,10101015.0,290067604.0,346378.0,23719736.0,0.495,0.4954,1.0,297838675.62786293,601208469.1721092,0.5,SMALL Cap Index,0.00020791341710955702,287530598.0
1087,2023-12-18,2027,KR81SC,KR7058610007,654194,SPG,KR,KRW,50202010.0,447916872.0,9518.0,22177360.0,0.7101,0.7101,1.0,426012431.11822486,599933011.0100336,0.71,SMALL Cap Index,0.0003104806048560757,429374281.0
1088,2023-12-18,2027,EG1061,EGS691G1C015,B2R2ZY,BELTON FINANCIAL HOLDING,EG,EGP,30202010.0,262712793.0,170364.0,5463478748.0,0.4409,0.4409,1.0,264272564.6744701,599393433.1469042,0.44,SMALL Cap Index,0.00019263005849347347,266394717.0
1089,2023-12-18,2027,KR62N6,KR7064550007,B0VTXZ,BIONEER,KR,KRW,20103010.0,521773948.0,28783.0,25810291.0,0.8599,0.8599,1.0,515234769.6215985,599179869.3122438,0.86,SMALL Cap Index,0.00037258300725363054,515257824.0
1090,2023-12-18,2027,ID30GE,ID1000123904,B8FQLP,BANK PMBGN.DAERAH JAWA TIMUR,ID,IDR,30101010.0,284483430.0,262256.0,14974591382.0,0.4836,0.4836,1.0,289524240.78255266,598685361.4196706,0.48,SMALL Cap Index,0.0002043741824798853,282636069.0
1091,2023-12-18,2027,TW05TN,TW0003019006,629586,ASIA OPTICAL,TW,TWD,40203060.0,499815406.0,11547.0,279243901.0,0.8108,0.8108,1.0,484855909.76114815,597996928.664465,0.81,SMALL Cap Index,0.0003689831045217922,510279395.0
1092,2023-12-18,2027,TH12DQ,TH0825010Y01,BKDQJX,NEX POINT,TH,THB,10102030.0,256668222.0,22836.0,2021827399.0,0.4272,0.4272,1.0,255354956.4970519,597741003.0361701,0.43,SMALL Cap Index,0.00018460365411482741,255294727.0
1093,2023-12-18,2027,KR031F,KR7006120000,685991,SK DISCOVERY,KR,KRW,55201000.0,352680934.0,40508.0,19037855.0,0.5986,0.5986,1.0,357748018.19065875,597641193.1016685,0.6,SMALL Cap Index,0.00025168979793154097,348070457.0
1094,2023-12-18,2027,CN57V6,CNE1000021L3,BYVDW4,CHINA RY.SIGN.& COMM.'H',CN,HKD,50206025.0,539178155.0,284820.0,1968801000.0,0.875,0.875,1.0,522746864.37816906,597424987.8607646,0.88,SMALL Cap Index,0.00039105448331577147,540802662.0
1095,2023-12-18,2027,CN298I,CNE100000510,628074,SHAI.FUD.MICROELS. GP. 'H',CN,HKD,10102010.0,477778408.0,21386.0,284330000.0,1.0,1.0,1.0,597034941.8270564,597034941.8270564,1.0,SMALL Cap Index,0.0003624953697566169,501307284.0
1096,2023-12-18,2027,IN20RY,INE959A01019,609589,PRIVI SPECIALITY CHEMICALS,IN,INR,35101010.0,284718614.0,252664.0,39062706.0,0.4761,0.4761,1.0,284060536.53390133,596640488.4139915,0.48,SMALL Cap Index,0.00020302244293110225,280766702.0
1097,2023-12-18,2027,IN0B4K,INE049B01025,B00YYS,Wockhardt,IN,INR,20103015.0,382388994.0,14332.0,144094573.0,0.5255,0.5255,1.0,313260501.8691552,596118937.9051479,0.53,SMALL Cap Index,0.0002737465086390786,378573439.0
1098,2023-12-18,2027,TW046Z,TW0002501004,617973,Cathay Red,TW,TWD,35101010.0,367821954.0,40381.0,1159561059.0,0.5756,0.5756,1.0,342908762.9005228,595741422.6902758,0.58,SMALL Cap Index,0.0002688437956528697,371793309.0
1099,2023-12-18,2027,KR514L,KR7067160002,672450,AFREECATV,KR,KRW,10101020.0,509696109.0,15054.0,11494767.0,0.7471,0.7471,1.0,443989018.94392,594283253.8400749,0.75,SMALL Cap Index,0.00034867915674936036,482200369.0
1100,2023-12-18,2027,TW02TK,TW0002328002,666996,Pan Intl Ind,TW,TWD,10102015.0,464341410.0,25909.0,518346282.0,0.7921,0.7921,1.0,470513584.7437972,594007808.034083,0.79,SMALL Cap Index,0.00033598958293884436,464651522.0
1101,2023-12-18,2027,TW124W,TW0009938001,632083,Taiwan Paiho,TW,TWD,55101020.0,575908086.0,404.0,297963902.0,1.0,1.0,1.0,593257417.5066355,593257417.5066355,1.0,SMALL Cap Index,0.00041937603895358526,579969513.0
1102,2023-12-18,2027,MY70E5,MYL5284OO004,BF3N1G,LOTTE CHEMICAL TITAN,MY,MYR,50203015.0,149441722.0,298572.0,2312364540.0,0.2528,0.2528,1.0,149293030.11913192,590557872.3066927,0.25,SMALL Cap Index,0.00011041475282799957,152696350.0
1103,2023-12-18,2027,CN2CZC,KYG392AS1011,BND899,GLOBAL NEW MATERIAL INT HOLD,CN,HKD,55201020.0,315606143.0,342326.0,1238870132.0,0.5268,0.5268,1.0,310847733.3684781,590067830.9955925,0.53,SMALL Cap Index,0.00022796817444861527,315265010.0
1104,2023-12-18,2027,CN1MCY,CNE100003PV3,BHR0FS,POLY PROPERTY SERVICES 'H',CN,HKD,35101015.0,555632662.0,321551.0,153333400.0,1.0,1.0,1.0,589948984.9804806,589948984.9804806,1.0,SMALL Cap Index,0.0004098679271753919,566820419.0
1105,2023-12-18,2027,PH20OW,PHY8321B1036,610093,SYNERGY GRID & DEV. PHILPS.,PH,PHP,50101010.0,141584000.0,148696.0,5265866000.0,0.2212,0.2212,1.0,130146299.2945216,588364825.0204412,0.22,SMALL Cap Index,9.74445272199006e-05,134759380.0
1106,2023-12-18,2027,CN8BDV,KYG011981035,B0PR2F,AGILE GROUP HDG.,CN,HKD,35101010.0,252162535.0,28377.0,5046047500.0,0.453,0.453,1.0,266332487.1757668,587930435.2665933,0.45,SMALL Cap Index,0.00018849550780711475,260676905.0
1107,2023-12-18,2027,KR139O,KR7060280005,653510,CUREXO,KR,KRW,45201010.0,332485784.0,9056.0,40955990.0,0.5771,0.5771,1.0,338928209.3540899,587295458.939681,0.58,SMALL Cap Index,0.0002277864781827772,315013736.0
1108,2023-12-18,2027,KR90N7,KR7290650001,BGKFGF,L&C BIO,KR,KRW,20103010.0,367630831.0,312555.0,22684891.0,0.7103,0.7103,1.0,417150207.9881441,587287354.6221936,0.71,SMALL Cap Index,0.0002664519531941004,368485548.0
1109,2023-12-18,2027,IN08O1,INE855B01025,634995,RAIN INDUSTRIES,IN,INR,55201000.0,450504188.0,4752.0,336345679.0,0.7312,0.7312,1.0,428502982.6987482,586027055.1131678,0.73,SMALL Cap Index,0.00032150706207196384,444623147.0
1110,2023-12-18,2027,ZA20AL,ZAE000047353,662271,CORONATION FD.MGRS.,ZA,ZAR,30202010.0,265952477.0,12023.0,349799102.0,0.4691,0.4691,1.0,273369440.2914275,582753017.0356587,0.47,SMALL Cap Index,0.0001987809428408955,274900986.0
1111,2023-12-18,2027,IN08KX,INE877F01012,B00L81,PTC India,IN,INR,65101015.0,627039881.0,18652.0,296008321.0,0.9404,0.9404,1.0,547427471.2657678,582121938.8194042,0.94,SMALL Cap Index,0.0004586068510126833,634223149.0
1112,2023-12-18,2027,PH108F,PHY3004J1017,BLR6CW,DITO CME HOLDINGS,PH,PHP,15102015.0,170912821.0,36042.0,14035000000.0,0.139,0.1887,1.0,109773461.9933008,581735357.67515,0.19,SMALL Cap Index,0.00011636109745290242,160919754.0
1113,2023-12-18,2027,MY21PC,MYL1619OO005,626981,DRB-HICOM,MY,MYR,40101020.0,197049506.0,34380.0,1933237051.0,0.3424,0.3467,1.0,201384568.1960016,580861171.6065807,0.35,SMALL Cap Index,0.0001442406574039767,199475354.0
1114,2023-12-18,2027,KR04XC,KR7032350001,B15C6D,LOTTE TOURS,KR,KRW,40501015.0,310381051.0,31253.0,73762659.0,0.5443,0.5443,1.0,314936427.5117714,578608171.067006,0.54,SMALL Cap Index,0.0002271075478870219,314074820.0
1115,2023-12-18,2027,ET017,TRETKHO00012,B29D24,TEKFEN HOLDING,TR,TRY,50101015.0,252747930.0,147524.0,370000000.0,0.4995,0.4995,1.0,288893727.0114786,578365819.8428,0.5,SMALL Cap Index,0.00020125223375879768,278318619.0
1116,2023-12-18,2027,KR70AS,KR7090460007,B1P1GJ,BH,KR,KRW,10102015.0,461877526.0,34045.0,34464379.0,0.7903,0.7903,1.0,457075377.14564943,578356797.6029981,0.79,SMALL Cap Index,0.0003319170633984256,459019495.0
1117,2023-12-18,2027,TR306T,TREGENL00024,BN2TVP,GEN ILAC VE SAGLIK URUNLERI SA,TR,TRY,20103015.0,134919332.0,343043.0,300000000.0,0.2678,0.2678,1.0,154542937.803228,577083412.26,0.27,SMALL Cap Index,0.00010223344521318864,141382139.0
1118,2023-12-18,2027,CN87T7,BMG2108V1019,674101,CHINA ORIENTAL GROUP,CN,HKD,55102010.0,167555533.0,16230.0,3722569000.0,0.29,0.29,1.0,167247386.79988325,576715126.8961492,0.29,SMALL Cap Index,0.0001200282354824244,165991165.0
1119,2023-12-18,2027,KW20GY,KW0EQ0200281,661471,NATIONAL INVESTMENTS,KW,KWD,30202000.0,297996666.0,9343.0,797862103.0,0.4787,0.4787,1.0,275841567.2208287,576230556.1329198,0.48,SMALL Cap Index,0.00021552283132757826,298053918.0
1120,2023-12-18,2027,TW1AQQ,KYG4002A1004,B5MY7H,GOURMET MASTER,TW,TWD,40501040.0,308959591.0,243681.0,180000000.0,0.5427,0.5427,1.0,312695380.9004399,576184597.1999999,0.54,SMALL Cap Index,0.00022568320763747922,312105051.0
1121,2023-12-18,2027,B064B9,PLEURCH00011,B064B9,EUROCASH,PL,PLN,45201010.0,325476747.0,22736.0,139163286.0,0.5596,0.5596,1.0,322023440.1506354,575452895.1941305,0.56,SMALL Cap Index,0.00022826262661246584,315672218.0
1122,2023-12-18,2027,MY50AZ,MYL5248OO009,BGLKMM,BERMAZ AUTO,MY,MYR,40401030.0,382455683.0,269650.0,1160619088.0,0.634,0.6445,1.0,370837642.3613416,575388118.481523,0.64,SMALL Cap Index,0.0002767862350888771,382777181.0
1123,2023-12-18,2027,ZA214G,ZAE000000220,600920,AECI,ZA,ZAR,55201000.0,458569585.0,47072.0,105517780.0,0.83,0.768,1.0,441837447.7156523,575309176.7130889,0.77,SMALL Cap Index,0.00033569046533285816,464237862.0
1124,2023-12-18,2027,TR20SE,TREKMPU00017,BLBJJD,KIMTEKS POLIURETAN SANAYI VE T,TR,TRY,50203015.0,138387069.0,354479.0,243100000.0,0.2574,0.2757,1.0,158543606.77100044,575058421.36743,0.28,SMALL Cap Index,0.00010462096497929105,144683922.0
1125,2023-12-18,2027,TW30ME,TW0003583001,B76624,SCIENTECH,TW,TWD,10102010.0,382351849.0,260958.0,81139000.0,0.6946,0.6946,1.0,398699639.37898725,573998904.9510326,0.6900000000000001,SMALL Cap Index,0.0002744713673636446,379575871.0
1126,2023-12-18,2027,MY22ZN,MYL4162OO003,675234,BRIT.AMER.TOB.(MALAYSIA),MY,MYR,45103010.0,279812333.0,40723.0,285530000.0,0.5,0.5,1.0,286785242.3764036,573570484.7528073,0.5,SMALL Cap Index,0.00020511794738084277,283664647.0
1127,2023-12-18,2027,TW402V,TW0001536001,624625,HOTA INDL.MNFG.,TW,TWD,40101025.0,541147694.0,14405.0,279517513.0,1.0,1.0,1.0,573530069.4117707,573530069.4117707,1.0,SMALL Cap Index,0.00039341325117390785,544064683.0
1128,2023-12-18,2027,KR07SA,KR7330590001,BKTPM6,LOTTE REIT,KR,KRW,35102045.0,297307660.0,320199.0,242968884.0,0.5,0.5,1.0,286731526.18752944,573463052.3750589,0.5,SMALL Cap Index,0.00021749104918189222,300775834.0
1129,2023-12-18,2027,TW04VO,TW0002704004,602865,Ambassador Hotel,TW,TWD,40501040.0,275310282.0,40842.0,366923343.0,0.4798,0.4798,1.0,275007505.3799365,573171124.176608,0.48,SMALL Cap Index,0.00020234440711022633,279829023.0
1130,2023-12-18,2027,KR1BJ6,KR7365550003,BNNGHG,ESR KENDALL SQUARE REIT,KR,KRW,35102020.0,447445077.0,333262.0,213089000.0,0.6873,0.7515,1.0,430091382.8808928,572310556.062399,0.75,SMALL Cap Index,0.00033268406295324264,460080205.0
1131,2023-12-18,2027,CN0PAY,CNE100000569,B19H8Y,R&F Properties 'H',CN,HKD,35101010.0,239731313.0,24725.0,3752367344.0,0.4369,0.4369,1.0,249785698.952712,571722817.4701579,0.44,SMALL Cap Index,0.00017468137082037453,241572861.0
1132,2023-12-18,2027,712495,GRS204003008,712495,GR. SARANTIS,GR,EUR,45201020.0,259763911.0,3188.0,66850563.0,0.445,0.445,1.0,254150751.3511724,571125283.9352189,0.44,SMALL Cap Index,0.00018784392298954342,259775806.0
1133,2023-12-18,2027,PL11U6,US44853H1086,BLH1TK,HUUUGE,PL,PLN,40203040.0,230069457.0,335784.0,84246697.0,0.403,0.5042,1.0,287954688.2654468,571112035.4332542,0.5,SMALL Cap Index,0.0001625544412326934,224802114.0
1134,2023-12-18,2027,KW224O,KW0EQ0400618,650322,KUWAIT REAL ESTATE,KW,KWD,35101010.0,394060078.0,10166.0,947365059.0,0.6538,0.6528,1.0,372540966.2216128,570681627.1777157,0.65,SMALL Cap Index,0.0002849996808896331,394135837.0
1135,2023-12-18,2027,SA20KO,SA0007879154,B1362V,SAUDI CERAMIC,SA,SAR,50101035.0,239326657.0,9558.0,80000000.0,0.946,0.946,0.4418605,238444037.7015918,570440236.548,0.42,SMALL Cap Index,0.00017466793995828106,241554287.0
1136,2023-12-18,2027,KR233J,KR7310210000,BNHWNV,VORONOI,KR,KRW,20103010.0,329689235.0,355714.0,16692562.0,0.6038,0.6038,1.0,344135523.8356959,569949526.0611062,0.6,SMALL Cap Index,0.00023537282984477335,325505162.0
1137,2023-12-18,2027,EG9058,EGS745L1C014,BJGWQG,FAWRY FOR BKG.TECH,EG,EGP,50205015.0,312030366.0,318531.0,3307304120.0,0.4787,0.4787,1.0,272578888.3005737,569414849.176047,0.48,SMALL Cap Index,0.00021952343638927498,303586492.0
1138,2023-12-18,2027,KR02BO,KR7003540002,625120,DAISHIN SECUR,KR,KRW,30202015.0,512746716.0,40496.0,50773400.0,0.9111,0.9111,1.0,517052973.1145275,567504086.3950472,0.91,SMALL Cap Index,0.00037022853822585625,512001748.0
1139,2023-12-18,2027,B03MR9,TRADEVAW91E2,B03MR9,DEVA HOLDING,TR,TRY,20103015.0,96547410.0,35729.0,200019288.0,0.178,0.178,1.0,100879749.20817448,566740164.0908679,0.18,SMALL Cap Index,6.909233889064361e-05,95550166.0
1140,2023-12-18,2027,TH203F,TH0418G10Z03,BYSXDN,JASMINE INTERNATIONAL,TH,THB,15101010.0,183813521.0,2187.0,8592816071.0,0.465,0.465,1.0,263519091.5703112,566707723.8071208,0.46,SMALL Cap Index,0.00013265872839559207,183458307.0
1141,2023-12-18,2027,TW04MF,TW0002608007,687177,T JOIN Trans,TW,TWD,50206040.0,269407161.0,35663.0,467000498.0,0.466,0.466,1.0,263668521.2257783,565812277.3085371,0.47,SMALL Cap Index,0.00019445850904385798,268923344.0
1142,2023-12-18,2027,TR509Y,TRAKORDS91B2,B03MVP,KORDSA TEKNIK TEKSTIL,TR,TRY,55201010.0,147853666.0,35448.0,194529076.0,0.2889,0.2889,1.0,163327564.47546542,565342902.3034456,0.29,SMALL Cap Index,0.0001110262142647244,153541961.0
1143,2023-12-18,2027,TH511H,TH6128010001,BTLJQF,EASTERN POLYMER GROUP,TH,THB,50203015.0,249618096.0,280159.0,2800000000.0,0.4,0.4,1.0,226053899.14240003,565134747.8560001,0.4,SMALL Cap Index,0.0001766279354408461,244264832.0
1144,2023-12-18,2027,MY24PF,MYL5306OO005,BNDMT2,FARM FRESH,MY,MYR,45102020.0,193569864.0,353292.0,1857954837.0,0.3755,0.3677,1.0,206731709.74160987,562229289.4794937,0.37,SMALL Cap Index,0.00014278955811046766,197468579.0
1145,2023-12-18,2027,KR042H,KR7015750003,620386,SUNGWOO HITECH,KR,KRW,40101025.0,354637064.0,19930.0,80000000.0,0.6184,0.6184,1.0,347036802.51584,561184997.6,0.62,SMALL Cap Index,0.0002510825659075643,347230695.0
1146,2023-12-18,2027,BR10Y1,BRHBSAACNOR0,BJP5P2,HIDROVIAS DO BRASIL ON,BR,BRL,50206060.0,464018698.0,330069.0,760382643.0,0.7695,0.7908,1.0,443765474.9751088,561160185.8562326,0.79,SMALL Cap Index,0.00032970638934238855,455962278.0
1147,2023-12-18,2027,KR60DU,KR7039200001,B1L3VL,OSCOTEC,KR,KRW,20103015.0,534321797.0,33913.0,37821321.0,0.8769,0.8774,1.0,491286892.10767454,559934912.3634312,0.88,SMALL Cap Index,0.000383825304078004,530805182.0
1148,2023-12-18,2027,TW01PF,TW0001710002,666151,Oriental Union,TW,TWD,55201000.0,401035939.0,41416.0,885703029.0,0.7,0.6999,1.0,390912437.88784456,558526129.286819,0.7000000000000001,SMALL Cap Index,0.00029131077313588385,402863663.0
1149,2023-12-18,2027,IN81WA,INE686A01026,BYXTLN,ITD CEMENTATION INDIA,IN,INR,50101010.0,283078023.0,45175.0,171787584.0,0.4662,0.4736,1.0,264483864.95241377,558454106.7407385,0.47,SMALL Cap Index,0.00020920821035261985,289321212.0
