,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
175014,2023-12-18,CN25QW,CNE0000003Y6,SHANGHAI SHIBEI HI-TECH 'B',CN,USD,35101010.0,1.0,1.0,77331100.0,5.646777192263238e-05
177304,2023-12-18,TH604K,TH0954010Z08,BETTER WORLD GREEN,TH,THB,65103035.0,0.49,1.0,38126319.0,5.619952497413389e-05
175016,2023-12-18,CN26MT,CNE000000WP8,KAMA 'B',CN,USD,50206015.0,1.0,1.0,72960000.0,5.544493550314598e-05
175448,2023-12-18,456453,PLMSTZB00018,MOSTOSTAL ZABRZE,PL,PLN,50101010.0,1.0,0.5896,49251113.0,5.489598674834062e-05
175457,2023-12-18,PL120D,PLBMECH00012,BUMECH,PL,PLN,50204000.0,1.0,0.5561,35442202.0,5.486045930324239e-05
175017,2023-12-18,CN26NU,CNE0000013W9,SHANGHAI LINGYUN INDS. 'B',CN,USD,65101010.0,1.0,1.0,71944000.0,5.431550163178559e-05
175459,2023-12-18,B06WK7,PLBIOTN00029,BIOTON,PL,PLN,20103010.0,1.0,0.4031,31763770.0,5.393171715394566e-05
177474,2023-12-18,EG20ZV,EGS693V1C014,ORASCOM INVESTMENT HOLDING,EG,EGP,15102015.0,1.0,0.483,35176188.0,5.3623487344287685e-05
175020,2023-12-18,CN25IO,CNE000000FY5,SHANG GONG GROUP 'B',CN,USD,50204050.0,1.0,1.0,67572419.0,5.305119435403032e-05
175018,2023-12-18,CN25BH,CNE000000BY4,SHAI.JNJNG.ONLINE NETWK SEV'B',CN,USD,40401030.0,1.0,1.0,69895714.0,5.21341502212821e-05
175468,2023-12-18,PL11LX,PLMRVDV00011,MARVIPOL DEVELOPMENT,PL,PLN,35101010.0,1.0,0.2896,22474218.0,5.210142169891035e-05
177074,2023-12-18,TR00RB,TREGREL00017,GERSAN ELEKTRIK,TR,TRY,50202040.0,1.0,0.8652,53784030.0,5.1759445269532065e-05
177097,2023-12-18,TR11ZL,TRETRLC00022,TURK ILAC VE SERUM SANAYI,TR,TRY,20103015.0,1.0,0.5986,39830839.0,5.086382695385887e-05
175015,2023-12-18,CN1PTI,CNE0000004B2,SHANGHAI ZHONGYIDA 'B',CN,USD,50204000.0,1.0,1.0,73153080.0,5.061840252969388e-05
177071,2023-12-18,TR80E6,TREADSE00015,ADESE GAYRIMENKUL YATIRIM AS,TR,TRY,45201010.0,1.0,0.93,59036128.0,5.032014518717074e-05
175455,2023-12-18,PL403H,PLMDCLG00015,MEDICALGORITHMICS,PL,PLN,20102020.0,1.0,0.5,38715243.0,5.0064411384139374e-05
175019,2023-12-18,CN24X2,CNE000000FD9,SHANGHAI NEW POWER AUTOMOT 'B',CN,USD,50204030.0,1.0,1.0,69649055.0,4.990746661795591e-05
175439,2023-12-18,PL309M,PLBCLTX00019,BIOCELTIX,PL,PLN,20103015.0,1.0,0.5851,56087322.0,4.84066173568764e-05
176697,2023-12-18,MY30CZ,MYL5230OO007,TUNE PROTECT GROUP,MY,MYR,30302010.0,1.0,0.612,39205563.0,4.716587444800945e-05
176711,2023-12-18,MY21H4,MYL5113OO005,RIMBUNAN SAWIT,MY,MYR,45102010.0,1.0,0.5065,30843308.0,4.686544790320252e-05
176703,2023-12-18,MY20OA,MYL5077OO002,MALAYSIAN BULK CARRIERS,MY,MYR,50206030.0,1.0,0.54,35662572.0,4.66728875891909e-05
177109,2023-12-18,TR00AU,TRAOKANT91B5,IHLAS GAYMEN.PROJE GELISTIRME,TR,TRY,35101010.0,1.0,0.7893,36940582.0,4.621379041922506e-05
177081,2023-12-18,446208,TRAIHLAS91D5,IHLAS HOLDING,TR,TRY,50203000.0,1.0,0.871,48107812.0,4.44838624356177e-05
177485,2023-12-18,EG104Z,EGS3F021C017,INDL.ENGR.FOR CON. &. DEV.SAE,EG,EGP,50101035.0,1.0,0.3449,21096380.0,4.4184255094153106e-05
176704,2023-12-18,MY10M7,MYL5147OO003,SAMCHEM HOLDINGS,MY,MYR,55201000.0,1.0,0.4919,34204590.0,4.370418588679647e-05
177050,2023-12-18,TR014P,TRELKMH00013,LOKMAN HEKIM ENGR SAGLIK TURIZ,TR,TRY,20101010.0,1.0,1.0,73712711.0,4.359418518690534e-05
175463,2023-12-18,PL209L,PLPLTRG00038,POLTREG,PL,PLN,20103010.0,1.0,0.4923,28901246.0,4.3332851948305906e-05
177479,2023-12-18,EG102X,EGS696S1C016,ORASCOM FINANCIAL HOLDING,EG,EGP,15102015.0,1.0,0.4834,29214823.0,4.2850371376699404e-05
177116,2023-12-18,TR11UG,TREMTRK00015,MATRIKS BILGI DAGITIM,TR,TRY,30202015.0,1.0,0.7483,34023609.0,4.1725862964609403e-05
176705,2023-12-18,MY508X,MYL5219OO000,PESTECH INTERNATIONAL,MY,MYR,50101015.0,1.0,0.5462,34059584.0,4.0995597109778536e-05
175462,2023-12-18,PL11T5,PLWNDMB00010,AILLERON,PL,PLN,10101015.0,1.0,0.528,28990031.0,4.084500795089309e-05
176694,2023-12-18,MY010L,MYL7803OO009,HEXTAR HEALTH,MY,MYR,20102015.0,1.0,0.5613,43138320.0,4.014882763138367e-05
176698,2023-12-18,MY20WI,MYL5101OO000,EVERGREEN FIBREBOARD,MY,MYR,50101035.0,1.0,0.6852,38302244.0,3.950505150470001e-05
176685,2023-12-18,MY40AY,MYL5204OO002,AWANBIRU TECHNOLOGY,MY,MYR,10101010.0,1.0,0.8993,55937842.0,3.864176070323215e-05
177475,2023-12-18,EG00F9,EGS33321C018,DICE SPORT & CASUAL WEAR,EG,EGP,40204020.0,1.0,0.6712,34695258.0,3.854770093510958e-05
176686,2023-12-18,MY903W,MYL2127OO008,COMFORT GLOVES,MY,MYR,20102015.0,1.0,0.8211,54555413.0,3.79126751610427e-05
176701,2023-12-18,MY17KC,MYL9954OO008,RGT,MY,MYR,50203015.0,1.0,0.6827,36609518.0,3.771626299559381e-05
177099,2023-12-18,TR903W,TREITFK00018,LORAS HOLDING,TR,TRY,40401010.0,1.0,0.8991,39208125.0,3.748506807908052e-05
177114,2023-12-18,TR012N,TREIHYA00015,IHLAS YAYIN HOLDING,TR,TRY,40301030.0,1.0,0.7604,35208611.0,3.7477654102007916e-05
175030,2023-12-18,EG2073,EGS44012C010,MARIDIVE & OIL SERVICES,EG,USD,60101015.0,1.0,0.519,31728155.0,3.688352506650283e-05
176699,2023-12-18,MY606W,MYL9261OO008,GADANG HOLDINGS,MY,MYR,50101010.0,1.0,0.7549,38053792.0,3.676601299227584e-05
177134,2023-12-18,TR00H1,TREKRON00014,KRON TEKNOLOJI,TR,TRY,15102015.0,1.0,0.6556,27427116.0,3.609432931621719e-05
175461,2023-12-18,PL11EQ,PLARTFX00011,ARTIFEX MUNDI,PL,PLN,40203045.0,1.0,0.6007,30678143.0,3.6034122864882345e-05
177125,2023-12-18,TR11RD,TREKFIN00037,KAFEIN YAZILIM HIZMETLERI,TR,TRY,10101015.0,1.0,0.7499,30631470.0,3.5898785901254835e-05
176715,2023-12-18,MY211O,MYL4235OO007,LION INDUSTRIES CORPORATION,MY,MYR,55102010.0,1.0,0.586,29127820.0,3.5704077065109965e-05
177137,2023-12-18,ET022,TRAVANET91A5,METRO TICARI MALI YATIRIMLAR,TR,TRY,50203000.0,1.0,0.6022,25514803.0,3.483086428708866e-05
177093,2023-12-18,TR00I2,TRERTAL00018,RTA LAB BIYOLOJIK,TR,TRY,20102010.0,1.0,0.8045,40974223.0,3.415372104779093e-05
177478,2023-12-18,EG20SO,EGS3C161C014,LECICO EGYPT,EG,EGP,50101035.0,1.0,0.6607,30362342.0,3.3579276999452474e-05
177106,2023-12-18,TR307U,TREGMAT00027,GIMAT MAGAZACILIK SANAYI VE TICARET,TR,TRY,35101010.0,1.0,1.0,37738021.0,3.300060048043208e-05
177126,2023-12-18,TR804W,TREFLAP00011,FLAP KONGRE,TR,TRY,40501015.0,1.0,0.7854,30381152.0,3.192643876889645e-05
177476,2023-12-18,EG9047,EGS72AQ1C016,ARAB FOR ASTMGMT.&. DEV.,EG,EGP,35101010.0,1.0,0.7608,33252739.0,3.061472812533311e-05
177133,2023-12-18,TR00WG,TRABROVA91S5,YESIL YAPI,TR,TRY,50101010.0,1.0,0.7544,27560910.0,3.037025021315358e-05
177483,2023-12-18,EG20OK,EGS32221C011,ARAB COTTON GINNING,EG,EGP,55101020.0,1.0,0.4262,23120852.0,2.951479777352473e-05
177132,2023-12-18,TR00O8,TRAPENGD91A8,PENGUEN GIDA SANAYI,TR,TRY,45102020.0,1.0,0.7774,27996687.0,2.9452023920915218e-05
176712,2023-12-18,MY50VK,MYL5095OO004,HEVEABOARD,MY,MYR,55101010.0,1.0,0.741,30321146.0,2.939237535401534e-05
175460,2023-12-18,PL90I1,PLPILAB00012,DATAWALK,PL,PLN,10101015.0,1.0,0.7711,31590013.0,2.857163483108759e-05
176691,2023-12-18,MY24KA,MYQ0163OO004,CAREPLUS GROUP,MY,MYR,20102015.0,1.0,0.7882,45675202.0,2.6999985386348513e-05
177480,2023-12-18,EG5021,EGS694A1C018,ARAB DEVELOPERS HOLDING,EG,EGP,35101010.0,1.0,0.6506,28040788.0,2.6788677248751083e-05
177128,2023-12-18,TR011M,TREAVOD00018,AVOD GIDA TAR,TR,TRY,45102020.0,1.0,1.0,30197448.0,2.495544682638153e-05
177489,2023-12-18,EG1072,EGS74191C015,RAYA CONTACT CENTER,EG,EGP,50205020.0,1.0,0.4372,15454476.0,2.4952575939200324e-05
176708,2023-12-18,MY00XH,MYQ0083OO004,NOTION VTEC,MY,MYR,50203000.0,1.0,0.8616,32594580.0,2.4416876513823136e-05
177488,2023-12-18,EG00IC,EGS65341C017,EGYPTIANS HOUSING DEV.,EG,EGP,35101010.0,1.0,0.5834,19654396.0,2.298306754497984e-05
177139,2023-12-18,TR12D0,TRAAKSUE91L2,AKSU ENERJI VE TICARET,TR,TRY,65101010.0,1.0,0.8776,23141724.0,2.206844415430994e-05
177487,2023-12-18,EG00LF,EGS73BR1C013,SPEED MEDICAL E,EG,EGP,20101025.0,1.0,0.7481,20018821.0,1.5932213996079513e-05
