,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
181294,2024-03-18,1942,TR20VH,TRAAYENW91L0,AYEN ENERJI,TR,TRY,65101010.0,1.0,37649831.0,0.00017116296779919293
181440,2024-03-18,1942,TH50M1,TH0833010Y05,SUPER ENERGY CORP,TH,THB,65101010.0,0.6593476,99063147.0,0.00017063149158639832
178579,2024-03-18,1942,CN2517,CNE000000941,SHANGHAI JINQIAO EX PR.Z.D.'B',CN,USD,35101010.0,1.0,256117795.0,0.00017052545080415308
181023,2024-03-18,1942,ID012Y,ID1000113301,MATAHARI DEPARTMENT SOE.,ID,IDR,40401010.0,1.0,117344567.0,0.00017037426801430746
178882,2024-03-18,1942,TW16B7,TW0001321008,Ocean Plas,TW,TWD,50203015.0,1.0,240444291.0,0.00017031393462252868
180675,2024-03-18,1942,CN8H0O,KYG8919T1022,TONGDAO LIEPIN GROUP,CN,HKD,10101020.0,1.0,182959902.0,0.00017011208967051094
178898,2024-03-18,1942,TW1392,TW0002314002,MICROELS.TECH.,TW,TWD,15101010.0,1.0,212122081.0,0.00017001201581825484
180846,2024-03-18,1942,MY10DY,MYL7179OO004,LAGENDA PROPERTIES,MY,MYR,35101010.0,1.0,98647468.0,0.00016837880806767837
178926,2024-03-18,1942,TW802Z,TW0004739008,COREMAX,TW,TWD,55201000.0,1.0,177759262.0,0.00016827081680421637
178902,2024-03-18,1942,TW19ZY,TW0002420007,ZIPPY TECHNOLOGY,TW,TWD,50202010.0,1.0,207674594.0,0.00016685440460110124
181449,2024-03-18,1942,TH20P1,TH0815010002,POLYPLEX (THAILAND),TH,THB,50203015.0,1.0,84796472.0,0.00016679975986091223
180383,2024-03-18,1942,PL301E,PLZEPAK00012,ZESPOL ELEKTROWNI PAK,PL,PLN,65101015.0,1.0,76741876.0,0.0001667400386133455
179635,2024-03-18,1942,KR701J,KR700088K015,HANWHA 3PB,KR,KRW,30301010.0,1.0,254425227.0,0.00016657870162773631
181194,2024-03-18,1942,595889,TRAISGEN91P9,IS FINANSAL KIRALAMA,TR,TRY,40201040.0,1.0,92968180.0,0.00016650401553396684
180693,2024-03-18,1942,HK20VY,KYG2762W1069,DINGDANG HEALTH TECHNOLOGY GRO,CN,HKD,45201015.0,1.0,109701161.0,0.00016577082374080227
181532,2024-03-18,1942,EG9036,EGS65541C012,CAIRO FOR INV.& RLST.DEV. CIRA EDUCATION,EG,EGP,40201010.0,1.0,74586466.0,0.00016570614552173296
181469,2024-03-18,1942,TH10R2,THA054010006,SAKSIAM LEASING,TH,THB,30201020.0,1.0,70065289.0,0.0001653831546396512
181022,2024-03-18,1942,ID2041,ID1000105604,GLOBAL MEDIACOM,ID,IDR,40301035.0,1.0,119730350.0,0.0001652848179600263
178897,2024-03-18,1942,TW15LG,TW0001708006,Sesoda Corp,TW,TWD,55201000.0,1.0,212136391.0,0.00016485973865396563
178899,2024-03-18,1942,TW112T,TW0004960000,CHENG MEI MATERIALS TECHNOLOGY,TW,TWD,50202040.0,1.0,209220461.0,0.00016385771590038045
180800,2024-03-18,1942,MY50I7,MYL7155OO004,SKP RESOURCES BERHAD,MY,MYR,50203015.0,1.0,169787506.0,0.0001636276603317028
180832,2024-03-18,1942,MY50H6,MYL7148OO009,DUOPHARMA BIOTECH,MY,MYR,20103015.0,1.0,114967940.0,0.000162754558293355
181451,2024-03-18,1942,TH10NY,TH9460010001,S HOTELS AND RESORTS,TH,THB,40501025.0,0.793,83639556.0,0.0001622188108916786
180794,2024-03-18,1942,MY21UH,MYL4383OO005,JAYA TIASA HOLDINGS,MY,MYR,45102010.0,1.0,192272110.0,0.00016204610371581423
180838,2024-03-18,1942,MY143S,MYL8532OO003,PERTAMA DIGITAL,MY,MYR,10101020.0,1.0,102573449.0,0.00016165493402309393
180366,2024-03-18,1942,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,98571346.0,0.000161305306258837
179302,2024-03-18,1942,IN18WA,INE754A01055,SUBEX,IN,INR,10101015.0,1.0,212222845.0,0.00016116413997840375
181285,2024-03-18,1942,TR213Q,TREKNKA00026,KONYA KAGIT SANAYI VE TICARET,TR,TRY,55101015.0,1.0,42497955.0,0.0001611362221101933
180696,2024-03-18,1942,CN8CYH,HK0000056264,CHINA SOUTH CITY HDG.,CN,HKD,35101010.0,1.0,87300645.0,0.00016062872259627948
181429,2024-03-18,1942,TH12IV,THA020010007,SABUY TECHNOLOGY,TH,THB,50205015.0,0.7554733,120405002.0,0.0001602053900011662
181200,2024-03-18,1942,731405,TRAGSRAY91X9,GALATASARAY,TR,TRY,40501030.0,1.0,91071857.0,0.0001598208243786815
180357,2024-03-18,1942,PL00NX,PLVOXEL00014,VOXEL,PL,PLN,20103010.0,1.0,154032069.0,0.00015945685676388693
178925,2024-03-18,1942,TW11TK,TW0001447001,Li Peng Ent,TW,TWD,55101020.0,1.0,179899101.0,0.00015936332085706955
180958,2024-03-18,1942,434777,GRS096003009,FOURLIS HLDG,GR,EUR,40401010.0,1.0,202803839.0,0.00015816235047708433
180350,2024-03-18,1942,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,187329708.0,0.00015801820565707522
180943,2024-03-18,1942,CL02HG,CL0000000449,SALFA CORPORATION,CL,CLP,50101015.0,1.0,282058967.0,0.00015799399712969852
180692,2024-03-18,1942,CN2D3H,KYG4987A1094,JACOBIO PHARMACEUTICALS GROUP,CN,HKD,20103010.0,1.0,114769659.0,0.00015743521357990144
181305,2024-03-18,1942,TR10ZK,TREGDKM00012,GEDIK YATIRIM VE MENKUL DEGER.,TR,TRY,30202015.0,1.0,32767401.0,0.00015691387971240788
178910,2024-03-18,1942,TW12PH,TW0001310001,Twn Styrene Mono,TW,TWD,50203015.0,1.0,195659322.0,0.00015661267700691031
181171,2024-03-18,1942,TR10AV,TREKGYO00014,KILER GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,111781646.0,0.00015644379366412724
180672,2024-03-18,1942,HK10JL,KYG857AW1047,SUN KING TECHNOLOGY GROUP,CN,HKD,10102015.0,1.0,191308497.0,0.00015594471412973848
180787,2024-03-18,1942,MY703U,MYL4456OO009,DAGANG NEXCHANGE,MY,MYR,10101010.0,1.0,207437381.0,0.0001553447660093883
178886,2024-03-18,1942,TW15OJ,TW0002464005,Mirle Auto,TW,TWD,50204000.0,1.0,235062162.0,0.00015530875123389917
178928,2024-03-18,1942,TW03C4,TW0002374006,Ability Enter,TW,TWD,40203060.0,1.0,173461500.0,0.00015445884034290925
180849,2024-03-18,1942,MY109U,MYL5293OO005,AME ELITE CONSORTIUM,MY,MYR,50101010.0,1.0,95890668.0,0.00015371155911140302
181169,2024-03-18,1942,TR20E0,TRESAYR00013,SAY RENEWABLE,TR,TRY,40301020.0,1.0,115696899.0,0.0001535616181057787
181232,2024-03-18,1942,TR12J6,TREKZBG00026,KIZILBUK GAYMEN. YATOTA.,TR,TRY,35102015.0,1.0,74222293.0,0.00015304146683935157
180807,2024-03-18,1942,MY50ZO,MYL5789OO002,LBS BINA GROUP,MY,MYR,35101010.0,1.0,151684736.0,0.00015233914033048858
180364,2024-03-18,1942,PL404I,PLNEWAG00012,NEWAG,PL,PLN,50204030.0,1.0,107833152.0,0.00015223865232703377
178945,2024-03-18,1942,TW061W,TW0003049003,HannsTouch Holdings,TW,TWD,10102015.0,1.0,137204998.0,0.0001521190865692329
178562,2024-03-18,1942,BR804E,BRZAMPACNOR5,ZAMP,BR,BRL,40501040.0,1.0,175419854.0,0.00015208675706953362
181535,2024-03-18,1942,EG2084,EGS38081C013,EGYP.INTL.PHARMS. INDS. SAE,EG,EGP,20103015.0,1.0,67125292.0,0.00015207576702134094
181428,2024-03-18,1942,TH00U4,TH0592010Z06,BEC World PCL,TH,THB,40301035.0,1.0,123219811.0,0.00015193641492281112
178935,2024-03-18,1942,TW0762,TW0005203004,CYBERLINK,TW,TWD,10101015.0,1.0,160895743.0,0.00015186729520372602
178915,2024-03-18,1942,TW1ATT,TW0002375003,KAIMEI ELECTRONIC,TW,TWD,10102010.0,1.0,193260996.0,0.0001511446252710452
181213,2024-03-18,1942,518610,TRAALGYO91Q5,ALARKO GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,87116609.0,0.00015101474248841457
178921,2024-03-18,1942,TW12UM,TW0001701001,China Chem Pharm,TW,TWD,20103015.0,1.0,183109725.0,0.00015049824837290142
181267,2024-03-18,1942,TR10F0,TRAMAALT91K5,MARMARIS ALTINYUNUS,TR,TRY,40501025.0,1.0,55940450.0,0.00015033453109640607
178920,2024-03-18,1942,TW02F6,TW0002107000,Formosan Rubber,TW,TWD,50203015.0,1.0,185312601.0,0.00014980487069154178
181212,2024-03-18,1942,TR30K7,TREBLSM00027,BIRLESIM MUHENDISLIK ISITMA SOGUT,TR,TRY,50101025.0,1.0,87233367.0,0.00014959107740515528
180685,2024-03-18,1942,CN4CKZ,KYG8872R1011,3D MEDICINES,CN,HKD,20103010.0,1.0,145042197.0,0.000149553331475156
181262,2024-03-18,1942,TR40BZ,TREELIT00019,ELITE NATUREL ORGANIK GIDA SANVETC.,TR,TRY,45102020.0,1.0,58618716.0,0.000149439300743827
181458,2024-03-18,1942,TH20LX,TH0748010Z04,UNIVANICH PALM OIL,TH,THB,45102010.0,0.5460702,77444015.0,0.00014920229344654313
180857,2024-03-18,1942,MY24OE,MYL5302OO004,AURELIUS TECHNOLOGIES,MY,MYR,10102015.0,1.0,89393330.0,0.00014916979868644445
181028,2024-03-18,1942,ID20TQ,ID1000099500,RAMAYANA LESTARI SENTOSA,ID,IDR,40401010.0,1.0,94898825.0,0.00014857659186645925
180801,2024-03-18,1942,MY10K5,MYL4758OO008,ANCOM NYLEX,MY,MYR,55201020.0,1.0,167246016.0,0.00014734276542999287
180879,2024-03-18,1942,MY107S,MYL5274OO005,HONG LEONG CAPITAL,MY,MYR,30202015.0,1.0,63656506.0,0.000147233936542202
181178,2024-03-18,1942,TR30F2,TREPNLS00017,PANELSAN CATI CEPHE SIST.SANVETC.,TR,TRY,50101020.0,1.0,107143051.0,0.0001470336406617737
180828,2024-03-18,1942,MY607X,MYL2658OO002,AJINOMOTO,MY,MYR,45102020.0,1.0,117130332.0,0.00014654368863582513
179342,2024-03-18,1942,IN60Q1,INE107A01015,TAMIL NADU NWPT.& PAPERS,IN,INR,55101015.0,1.0,120828326.0,0.00014639683827997083
181250,2024-03-18,1942,TR80C4,TRACEMTS91G6,CEMTAS CK.MAKINA SANVETC,TR,TRY,55102010.0,1.0,64788730.0,0.00014629583744698346
178905,2024-03-18,1942,TW15GB,TW0002405008,SHUTTLE,TW,TWD,10102030.0,1.0,203872596.0,0.00014622222690039745
181475,2024-03-18,1942,TH20DP,TH0409010Z03,LANNA RESOURCES,TH,THB,60101040.0,0.509684,52529290.0,0.00014546801846009518
181432,2024-03-18,1942,TH011C,TH0073A10Z05,SINGER THAILAND,TH,THB,40202020.0,0.9598433,115156044.0,0.00014527315460210308
181442,2024-03-18,1942,TH20Q2,TH0823010002,SOMBOON ADVANCE TECHNOLOGY,TH,THB,40101025.0,0.6992009,97281970.0,0.00014512141398147265
178923,2024-03-18,1942,TW1AUU,TW0003138004,AUDEN TECHNO,TW,TWD,15101010.0,1.0,181635448.0,0.0001450461329790833
178936,2024-03-18,1942,TW503X,TW0002228004,IRON FORCE INDUSTRIAL,TW,TWD,40101025.0,1.0,158252692.0,0.00014499632161641047
178569,2024-03-18,1942,BR05Y5,BRPCARACNOR3,CMPBRA.DE DISTB.ON,BR,BRL,45201010.0,1.0,94650208.0,0.00014419630026010896
178919,2024-03-18,1942,TW04HA,TW0002601002,FIRST STEAMSHIP,TW,TWD,50206030.0,1.0,189325723.0,0.0001435580629947563
181476,2024-03-18,1942,TH906P,TH7398010002,RAJTHANEE HOSPITAL PUBLIC,TH,THB,20101010.0,0.3304715,51560032.0,0.00014312850681134383
180822,2024-03-18,1942,MY222Q,MYL2852OO001,CAHYA MATA SARAWAK,MY,MYR,50101030.0,1.0,125521856.0,0.00014303807521174236
178933,2024-03-18,1942,TW40A3,KYG984291065,YEONG GUAN EN.TECH.GP.,TW,TWD,55102015.0,1.0,162782713.0,0.00014290368880497538
178914,2024-03-18,1942,TW13SL,TW0002478005,TA-I TECHNOLOGY,TW,TWD,10102015.0,1.0,195071477.0,0.0001428322191714886
178896,2024-03-18,1942,TW042V,TW0002485000,Zinwell Corp,TW,TWD,15101010.0,1.0,213672182.0,0.00014220862923313373
180851,2024-03-18,1942,MY213Q,MYL5142OO004,WASCO,MY,MYR,60101030.0,1.0,94923485.0,0.00014185259031828482
180815,2024-03-18,1942,MY50UJ,MYL5196OO000,BERJAYA FOOD,MY,MYR,40501040.0,1.0,133005987.0,0.00014180469798049012
178890,2024-03-18,1942,TW064Z,TW0003062006,CyberTAN,TW,TWD,15101010.0,1.0,227338318.0,0.00014163251955927558
181457,2024-03-18,1942,TH12S5,TH8127010008,TRIPLE I LOGISTICS,TH,THB,50206040.0,0.494327,78327133.0,0.00014155119939820903
181203,2024-03-18,1942,490804,TRATRCAS92E6,TURCAS PETROL,TR,TRY,65101015.0,1.0,90126225.0,0.00014149075699006485
181220,2024-03-18,1942,TR111N,TREKRVG00013,KERVAN GIDA SANAYI VE TICARET,TR,TRY,45102020.0,1.0,83901237.0,0.0001413546639170738
178900,2024-03-18,1942,TW16GC,TW0001558005,ZENG HSING INDUSTRIAL,TW,TWD,40202025.0,1.0,209046802.0,0.00014129920351723044
180852,2024-03-18,1942,MY10PA,MYL5271OO001,PECCA GROUP,MY,MYR,40101010.0,1.0,94955888.0,0.00014079130952104684
180359,2024-03-18,1942,PL005F,PLMRBUD00015,MIRBUD,PL,PLN,50101010.0,1.0,122581585.0,0.00014065425614565068
178895,2024-03-18,1942,TW12C4,TW0002538006,Kee Tai,TW,TWD,35101010.0,1.0,215285797.0,0.00014012398896382774
178917,2024-03-18,1942,TW132V,TW0001455004,ZIG SHENG IND,TW,TWD,55101020.0,1.0,191753388.0,0.0001394803332014866
178580,2024-03-18,1942,CN24UZ,CNE000000G39,SHANGHAI MECH.&ELECT. IND. 'B',CN,USD,50204000.0,1.0,208666783.0,0.00013889223033468177
180865,2024-03-18,1942,MY30TG,MYQ0001OO006,SUPERCOMNET TECHNOLOGIES,MY,MYR,50202010.0,1.0,76165682.0,0.00013886602994476723
180390,2024-03-18,1942,PL11MY,PLONDE000018,ONDE,PL,PLN,50101015.0,1.0,63638197.0,0.00013854071676710716
180824,2024-03-18,1942,MY30SF,MYQ0215OO002,SOLARVEST HOLDINGS,MY,MYR,60102020.0,1.0,120127405.0,0.0001381343347063964
180820,2024-03-18,1942,MY308V,MYL7022OO006,GLOBETRONICS TECHNOLOGY,MY,MYR,10102010.0,1.0,128131296.0,0.00013783327104958796
180704,2024-03-18,1942,HK11HK,BMG9908J1053,ZHUGUANG HOLDINGS GROUP,CN,HKD,35101010.0,1.0,63423777.0,0.00013727554665700652
181300,2024-03-18,1942,TR20XJ,TRAALKAW91D8,ALKIM KAGIT,TR,TRY,55101015.0,1.0,36427330.0,0.00013688831945611133
180569,2024-03-18,1942,KW21RA,KW0EQ0202832,ALIMTIAZ INVESTMENT,KW,KWD,30202010.0,1.0,147358807.0,0.00013677963203198628
178559,2024-03-18,1942,BR05Z6,BRLJQQACNOR5,LOJAS QUERO-QUERO ON,BR,BRL,40401010.0,1.0,226541217.0,0.0001348741420757909
181201,2024-03-18,1942,TR317V,TREORGE00011,ORGE ENERJI A,TR,TRY,50101015.0,1.0,90679023.0,0.00013482826747995767
180833,2024-03-18,1942,MY24QG,MYQ0186OO005,PERAK TRANSIT,MY,MYR,50206010.0,1.0,113184099.0,0.0001348253890692987
178930,2024-03-18,1942,TW15ZU,TW0003501003,Well Shin,TW,TWD,50202010.0,1.0,166686741.0,0.00013320259627793658
180812,2024-03-18,1942,MY90OH,MYL7233OO009,DUFU TECHNOLOGY,MY,MYR,10102030.0,1.0,142040051.0,0.00013317007417740058
181455,2024-03-18,1942,TH10OZ,TH9882010001,NR INSTANT PRODUCE,TH,THB,45102020.0,1.0,80979801.0,0.0001319544326311624
181202,2024-03-18,1942,B03MNM,TRAALKIM91E0,ALKIM ALKALI KIMYA,TR,TRY,55201000.0,1.0,90592829.0,0.0001319192148044989
181222,2024-03-18,1942,TR202O,TRAVKGYO91Q3,VAKIF GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,82768248.0,0.00013183489443709432
178907,2024-03-18,1942,TW114V,TW0002406006,Gigastorage,TW,TWD,10102010.0,1.0,199447740.0,0.00013077619653558006
181470,2024-03-18,1942,TH22P3,THA490010008,HENG LEASING AND CAPITAL,TH,THB,30201020.0,0.4422605,68385333.0,0.00013073688108702322
180964,2024-03-18,1942,GR136H,GRS239003007,THRACE PLSTC.HLDG.&. COML.SA,GR,EUR,50203015.0,1.0,72084934.0,0.0001305259340247039
178912,2024-03-18,1942,TW19FE,TW0001219004,Fwusow,TW,TWD,45102020.0,1.0,195318125.0,0.00013051024127583606
180894,2024-03-18,1942,MY30QD,MYQ0126OO001,MICROLINK SOLUTIONS,MY,MYR,10101010.0,1.0,48133997.0,0.000130133030171665
181263,2024-03-18,1942,461242,TRANETAS91H6,NORTEL NETAS,TR,TRY,15101010.0,1.0,56996305.0,0.00012989881448111727
180388,2024-03-18,1942,PL90CV,PLAMBRA00013,AMBRA,PL,PLN,45101015.0,1.0,68173499.0,0.00012978609574146468
181280,2024-03-18,1942,TR108T,TRAGOODY91E9,GOODYEAR LASTIKLERI,TR,TRY,40101015.0,1.0,46802716.0,0.00012976904543568157
179341,2024-03-18,1942,IN13BK,INE624Z01016,SOLARA ACTIVE PHARMA SCIENCES,IN,INR,20103015.0,1.0,127641039.0,0.000129596233656668
181563,2024-03-18,1942,EG5010,EGS3C0O1C016,ARABIAN CEMENT,EG,EGP,50101030.0,1.0,16436318.0,0.00012938687121871455
181027,2024-03-18,1942,ID013Z,ID1000114002,PP (PERSERO),ID,IDR,50101010.0,1.0,98663189.0,0.00012877541457567153
178913,2024-03-18,1942,TW03PH,TW0002417003,AVERMEDIA TECHNOLOGIES,TW,TWD,10102030.0,1.0,195019692.0,0.0001283500970165959
178581,2024-03-18,1942,CN24W1,CNE0000004C0,SHAI.CHLOR-ALKALI CHM. 'B',CN,USD,55201000.0,1.0,207752160.0,0.00012816288902668148
180701,2024-03-18,1942,CN8BUC,KYG532241042,KWG GROUP HOLDINGS,CN,HKD,35101010.0,1.0,71238321.0,0.00012789490036818485
181275,2024-03-18,1942,TR30YL,TREBORL00025,BORLEASE OTOMOTIV AS,TR,TRY,40401030.0,1.0,50753593.0,0.0001276679926808774
181029,2024-03-18,1942,ID20GD,ID1000108400,ALAM SUTERA REALTY,ID,IDR,35101010.0,1.0,90589649.0,0.00012754047655789063
181188,2024-03-18,1942,ET015,TRESNGY00019,SINPAS GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,99728558.0,0.0001264805511069021
180377,2024-03-18,1942,PL703K,PLCLNPH00015,CELON PHARMA,PL,PLN,20103015.0,1.0,80565970.0,0.00012638654601312065
181279,2024-03-18,1942,TR10I3,TREESEN00024,ESENBOGA ELEKTRIK URETIM AS,TR,TRY,65101010.0,1.0,48682096.0,0.0001261685657475051
180850,2024-03-18,1942,MY20G2,MYL5071OO005,COASTAL CONTRACTS,MY,MYR,50206015.0,1.0,95491760.0,0.00012607807744492047
181273,2024-03-18,1942,TR120N,TREULSY00014,ULUSOY UN SANAYI VE TICARET,TR,TRY,45102020.0,1.0,52076277.0,0.00012600331890748394
178946,2024-03-18,1942,TW05YS,TW0003041000,Ali,TW,TWD,10102010.0,1.0,135048833.0,0.0001259957630446858
180896,2024-03-18,1942,MY601R,MYL5517OO007,SHANGRI-LA HOTELS (MAL.),MY,MYR,40501025.0,1.0,46467552.0,0.00012509235735617044
180702,2024-03-18,1942,HK20Y1,KYG4815A1076,ALL.INTL.EDU.LEASING HOLDINGS,CN,HKD,30201020.0,1.0,70771109.0,0.0001250872515580576
181024,2024-03-18,1942,ID12XV,ID1000133408,BANK NEO COMMERCE,ID,IDR,30101010.0,1.0,114696350.0,0.00012377627868098563
178937,2024-03-18,1942,TW03QI,TW0002426004,TYNTEK,TW,TWD,10102010.0,1.0,157334928.0,0.00012330270724447432
181269,2024-03-18,1942,TR00FZ,TRAALCTL91H9,ALCATEL LUCENT TLT.TKS.,TR,TRY,15101010.0,1.0,54986025.0,0.0001222092111048701
178934,2024-03-18,1942,TW19KJ,TW0003645008,TAIMIDE TECH,TW,TWD,10102015.0,1.0,161821206.0,0.00012211172560698275
180393,2024-03-18,1942,EW036,NL0000686509,ASTARTA HOLDING,PL,PLN,45102035.0,1.0,55726128.0,0.00012088326325359929
181552,2024-03-18,1942,EG20YU,EGS38381C017,EGYPTIAN FINL.& INDL.,EG,EGP,55201015.0,1.0,34780402.0,0.00012086949291386033
181205,2024-03-18,1942,TR30RE,TRABISAS91B7,RAL YATIRIM HOLDING ANONIM SIRKETI,TR,TRY,55101020.0,1.0,88967551.0,0.00012078576429331386
181168,2024-03-18,1942,B03MT9,TRAGOLTS91F0,GOLTAS CIMENTO,TR,TRY,50101030.0,1.0,116451527.0,0.00012066244575598462
180859,2024-03-18,1942,MY7090,MYL7087OO009,MAGNI-TECH INDUSTRIES,MY,MYR,40204020.0,1.0,84535044.0,0.00012036341663677398
181463,2024-03-18,1942,TH22M0,TH0305B10Z04,NUSASIRI,TH,THB,35101010.0,0.8366058,74737070.0,0.00011988133933452616
180842,2024-03-18,1942,MY10BW,MYL5916OO001,MALAYSIA SMELTING,MY,MYR,55102050.0,1.0,100060383.0,0.00011940634111270815
180858,2024-03-18,1942,MY236V,MYL4324OO009,HENGYUAN REFINING,MY,MYR,60101020.0,1.0,88752157.0,0.00011899029114367434
180805,2024-03-18,1942,MY50J8,MYL7231OO003,WELLCALL HOLDINGS,MY,MYR,50205010.0,1.0,157363571.0,0.00011877807717391254
180869,2024-03-18,1942,MY506V,MYL5123TO003,SENTRAL REIT,MY,MYR,35102030.0,1.0,70901339.0,0.00011849103118083374
180813,2024-03-18,1942,MY10YJ,MYL7241OO002,NEXTGREEN GLOBAL,MY,MYR,50101010.0,1.0,134136494.0,0.00011800190035251041
181537,2024-03-18,1942,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,54565633.0,0.00011773702306381052
178932,2024-03-18,1942,TW19GF,TW0001527000,BASSO INDUSTRY,TW,TWD,50204040.0,1.0,164672346.0,0.00011756663771067468
181453,2024-03-18,1942,TH108J,TH8463010000,CHAYO GROUP,TH,THB,30202010.0,0.8105873,81647847.0,0.00011734615358831546
181265,2024-03-18,1942,TR10G1,TRAVAKFN91P9,VAKIF FINANSAL KIRALAMA,TR,TRY,30202000.0,1.0,56169643.0,0.00011699450977388447
180362,2024-03-18,1942,PL909S,PLTSQGM00016,TEN SQUARE GAMES,PL,PLN,40203040.0,1.0,112246635.0,0.00011565883583756596
181483,2024-03-18,1942,TH50JY,TH0712010Z00,ADVANCED INFORMATION TECH,TH,THB,10101010.0,0.2997602,46814313.0,0.00011556880176987464
178929,2024-03-18,1942,TW031T,TW0002349008,Ritek Corp,TW,TWD,10102030.0,1.0,172166090.0,0.00011481836360497105
181452,2024-03-18,1942,TH30DQ,TH8387010003,AIM INDL.GW.FH.&. LH. REIT,TH,THB,35102020.0,0.6626099,83529723.0,0.00011473306021401638
180821,2024-03-18,1942,MY406U,MYL5247OO001,KAREX INDUSTRIES,MY,MYR,45201020.0,1.0,126776372.0,0.00011468648961301164
181163,2024-03-18,1942,TR20BX,TREKYAS00018,KUYAS YATIRIM A S,TR,TRY,35101010.0,1.0,119787192.0,0.00011435949829249066
179347,2024-03-18,1942,IN608J,INE049A01027,HIMATSINGKA SEIDE,IN,INR,55101020.0,1.0,97629177.0,0.0001140156496265033
181144,2024-03-18,1942,ET013,TRAKRDMA91G3,KARDEMIR (A),TR,TRY,55102015.0,1.0,143385100.0,0.00011397651592154218
178567,2024-03-18,1942,BR905G,BRBHIAACNOR1,CASAS BAHIA,BR,BRL,40401030.0,1.0,116887737.0,0.00011385025113734478
180898,2024-03-18,1942,MY30AX,MYL1368OO009,UEM EDGENTA,MY,MYR,50101015.0,1.0,40617818.0,0.00011360239821678218
180845,2024-03-18,1942,MY30J6,MYL5311OO005,CAPE EMS,MY,MYR,50202040.0,1.0,99050362.0,0.00011264414228267837
180853,2024-03-18,1942,MY30PC,MYQ0146OO009,JF TECHNOLOGY,MY,MYR,10102015.0,1.0,92967503.0,0.00011249656554487069
181235,2024-03-18,1942,TR508X,TRAAFYON91F6,AFYON CIMENTO,TR,TRY,50101030.0,1.0,71675044.0,0.00011164016644369227
181253,2024-03-18,1942,TR00G0,TRAEGGUB91E8,EGE GUBRE SANAYI,TR,TRY,55201000.0,1.0,64449363.0,0.00011161908635184113
181006,2024-03-18,1942,ID80FI,ID1000119902,SURYA SEMESTA INTERNUSA,ID,IDR,50101010.0,1.0,200020554.0,0.00011132632694683562
178944,2024-03-18,1942,TW12B3,TW0004526009,TONG-TAI MACH,TW,TWD,50204000.0,1.0,140394104.0,0.00011088583496982342
180826,2024-03-18,1942,MY011M,MYL6483OO001,KENANGA INVESTMENT BANK,MY,MYR,30202015.0,1.0,119939217.0,0.00011087986545714353
180848,2024-03-18,1942,MY21AX,MYL5218OO002,SAPURA ENERGY,MY,MYR,60101030.0,1.0,96503565.0,0.0001108015972618771
178583,2024-03-18,1942,CN25GM,CNE0000002N1,INESA INTEL.TECH. 'B',CN,USD,10101010.0,1.0,173968686.0,0.000110630057650893
181167,2024-03-18,1942,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,118646824.0,0.00011024888038151634
180827,2024-03-18,1942,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,117609192.0,0.00010919867599468709
181448,2024-03-18,1942,TH21DQ,TH0374010Z09,SAMART,TH,THB,15101010.0,0.7980456,85670562.0,0.00010896800900700859
181459,2024-03-18,1942,TH506L,TH0137A10Y00,ASIA PLUS GROUP HOLDINGS,TH,THB,30202015.0,0.5388761,77426097.0,0.00010896024658070815
181277,2024-03-18,1942,TR30G3,TRESANK00011,SANICA ISI SANAYI A S,TR,TRY,50101020.0,1.0,50461128.0,0.00010848236868438995
180887,2024-03-18,1942,MY70D4,MYL5283OO006,ECO WORLD INTERNATIONAL,MY,MYR,35101010.0,1.0,52222443.0,0.00010817299194879485
180360,2024-03-18,1942,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,120235122.0,0.00010803498139611265
180698,2024-03-18,1942,HK20WZ,KYG3670B1014,FLOWING CLOUD TECHNOLOGY,CN,HKD,10101020.0,1.0,83946765.0,0.00010803034965467027
178584,2024-03-18,1942,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,169190202.0,0.000107933770582374
181238,2024-03-18,1942,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,70662500.0,0.00010761386890012254
180860,2024-03-18,1942,MY408W,MYL6114OO002,MKH,MY,MYR,35101010.0,1.0,83043939.0,0.00010737467273862896
180863,2024-03-18,1942,MY90WP,MYL7237OO000,POWER ROOT,MY,MYR,45101020.0,1.0,77115118.0,0.00010712406194436962
181492,2024-03-18,1942,TH40ES,TH0940010Y08,SINGHA ESTATE,TH,THB,35101010.0,0.5469231,36567926.0,0.00010689977147151655
