,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,Mcap_Units_Index_Currency_Open,SEDOL
33787,2023-12-18,2034,EG0071,EGS69101C011,EFG HOLDING,EG,EGP,30202015.0,1.0,496528491.0,0.00035226570389864487,488544908.0,6139470
33788,2023-12-18,2034,IN70BN,INE917M01012,DILIP BUILDCON,IN,INR,50101010.0,1.0,208791391.0,0.00014863535921276008,206137149.0,BYY7XH2
33789,2023-12-18,2034,CN2DBP,KYG6981F1090,PEIJIA MEDICAL,CN,HKD,20102010.0,1.0,389703728.0,0.00027636805233935787,383285126.0,BMT7V13
33790,2023-12-18,2034,SA26AK,SA159GK22IH4,THEEB RENT A CAR,SA,SAR,40201040.0,0.7539621,353822529.0,0.00024985882896512955,346520417.0,BMFNV26
33791,2023-12-18,2034,MY30L8,MYL5318OO000,DXN HOLDINGS,MY,MYR,45102020.0,1.0,128740368.0,9.257743019178555e-05,128392380.0,BN6KL90
33792,2023-12-18,2034,TW07JF,TW0005534002,Chong Hong Const,TW,TWD,35101010.0,1.0,568844706.0,0.0004068471696137802,564242022.0,6511788
33793,2023-12-18,2034,492667,TRAVESTL91H6,VESTEL,TR,TRY,40203010.0,1.0,243773015.0,0.00018860177890835515,261565170.0,B03MZB8
33794,2023-12-18,2034,TR212P,TREKCAE00030,KOCAER CELIK SANAYI VE TICARET,TR,TRY,55102010.0,1.0,157490427.0,0.0001200042080328551,166429613.0,BMYKXJ9
33795,2023-12-18,2034,IN20NU,INE666D01022,BOROSIL RENEWABLES,IN,INR,50203020.0,1.0,351741165.0,0.0002474883715278173,343232913.0,BF93XP0
33796,2023-12-18,2034,KR10KW,KR7012510004,DOUZONE BIZON,KR,KRW,10101015.0,1.0,455050082.0,0.000323398572976533,448510100.0,6510989
33797,2023-12-18,2034,585936,TRAISGYO91Q3,IS GMYO,TR,TRY,35102030.0,1.0,286079961.0,0.00020293577806767236,281444489.0,B03MTW7
33798,2023-12-18,2034,486998,TRATSKBW91N0,T.S.K.B.,TR,TRY,30101010.0,1.0,361970521.0,0.00026487854528601114,367350733.0,B03MY88
33799,2023-12-18,2034,CN92R1,CNE100002RY5,A-LIVING SMART CITY SERV 'H',CN,HKD,35101015.0,1.0,338527761.0,0.00024452651109654563,339125213.0,BFWK4M2
33800,2023-12-18,2034,TW017X,TW0001313005,UPC Tech,TW,TWD,55201000.0,1.0,437056198.0,0.0003157959400919765,437966276.0,6918657
33801,2023-12-18,2034,KR318N,KR7418550000,JEIO,KR,KRW,50204000.0,1.0,428889245.0,0.0003131115890456313,434243444.0,BNDS8Q3
33802,2023-12-18,2034,TW12IA,TW0002850005,Shinkong Ins,TW,TWD,30302025.0,1.0,541963128.0,0.00039274331473242705,544681882.0,6254061
33803,2023-12-18,2034,IN81IW,INE317F01035,NESCO,IN,INR,35101010.0,1.0,287252722.0,0.0001992493358359275,276331892.0,BF93XL6
33804,2023-12-18,2034,TW13G9,TW0002351004,SDI,TW,TWD,10102010.0,1.0,698267393.0,0.000512943530334529,711383331.0,6792431
33805,2023-12-18,2034,MY210N,MYL5106TO008,AXIS REAL EST.INV.TST.,MY,MYR,35102020.0,1.0,476724709.0,0.0003454710856043228,479121691.0,B0CMCL8
33806,2023-12-18,2034,KR08GZ,KR7100090000,SK OCEANPLANT,KR,KRW,50206030.0,1.0,396885097.0,0.00028634952199274344,397128075.0,B3CBLB9
33807,2023-12-18,2034,TW01XN,TW0001736007,Johnson Health,TW,TWD,40203050.0,1.0,305331740.0,0.0002244716976581263,311311898.0,6579292
33808,2023-12-18,2034,TW03NF,TW0002401007,Sunplus Tech,TW,TWD,10102010.0,1.0,543064994.0,0.000401611971521521,556981510.0,6084503
33809,2023-12-18,2034,KR01KW,KR7001430008,SeAH Besteel Holdings,KR,KRW,55102010.0,1.0,264475067.0,0.00018486463022017278,256382250.0,6494500
33810,2023-12-18,2034,CN4D4K,KYG8192S1021,SIPAI HEALTH TECHNOLOGY,CN,HKD,45201015.0,1.0,333042184.0,0.00023507630663602663,326019057.0,BQ7W077
33811,2023-12-18,2034,ZA209K,ZAE000044897,TELKOM,ZA,ZAR,15102015.0,1.0,326055358.0,0.0002516567554714537,349013898.0,6588577
33812,2023-12-18,2034,TW037Z,TW0002362001,Clevo Co,TW,TWD,10102030.0,1.0,534160578.0,0.0003876248778406831,537583302.0,6203740
33813,2023-12-18,2034,CN0OH4,CNE100000221,BEIJING CAP.INTL.ARPT. 'H',CN,HKD,50206060.0,1.0,556872092.0,0.0004132536174125522,573126899.0,6208422
33814,2023-12-18,2034,KR82I3,KR7300720000,Hanil Cement,KR,KRW,50101030.0,1.0,268168316.0,0.00019333067458695042,268123509.0,BG10R65
33815,2023-12-18,2034,HU201E,HU0000167788,4IG NYILVANOSAN,HU,HUF,10101015.0,1.0,112361832.0,8.29017423257683e-05,114973509.0,BK7XTL5
33816,2023-12-18,2034,TR205R,TRAASUZU91H4,ANADOLU ISUZU OMV. LTD.,TR,TRY,50206015.0,1.0,113851450.0,8.39895880845524e-05,116482204.0,B03MNZ8
33817,2023-12-18,2034,KR044J,KR7016380008,KG DONGBU STEEL,KR,KRW,55102010.0,1.0,255849314.0,0.0001815565096509009,251794334.0,6273130
33818,2023-12-18,2034,KR12GU,KR7036540003,SFA Semicon,KR,KRW,10102010.0,1.0,343532041.0,0.0002453812670847879,340310644.0,6351735
33819,2023-12-18,2034,TH505K,TH0120010Y07,ERAWAN GROUP,TH,THB,40501025.0,0.6726472,285005440.0,0.00020638810231041373,286232396.0,B014981
33820,2023-12-18,2034,586019,GRS359353000,ATHENS WATER SUPPLY & SEWERAGE,GR,EUR,65102030.0,1.0,196033286.0,0.00014111603365512314,195708861.0,5860191
33821,2023-12-18,2034,KR05FV,KR7039130000,Hana Tour Servic,KR,KRW,40501015.0,1.0,436737362.0,0.00032120926008802553,445473819.0,6311632
33822,2023-12-18,2034,MY239Y,MYL5210OO009,BUMI ARMADA,MY,MYR,60101030.0,1.0,333230248.0,0.0002438750272645076,338221693.0,B3YX6Q3
33823,2023-12-18,2034,KR065M,KR7069260008,TKG Huchems,KR,KRW,55201000.0,1.0,363983723.0,0.0002602561740495158,360940129.0,6548991
33824,2023-12-18,2034,HK196H,KYG1146W1134,Shandong Hi-Speed New Energy,CN,HKD,60102020.0,1.0,146969195.0,0.00010585773039574727,146810361.0,BLD19W1
33825,2023-12-18,2034,EG211Y,EGS60301C016,HOUSING & DEV.BANK,EG,EGP,30101010.0,1.0,142436887.0,9.818259440967772e-05,136165985.0,6440752
33826,2023-12-18,2034,KR30WA,KR7058970005,EMRO,KR,KRW,10101015.0,1.0,385493352.0,0.0002660537470720389,368980579.0,BYY4K38
33827,2023-12-18,2034,TR10K5,TRESRGY00010,SERVET GYO A,TR,TRY,35102000.0,1.0,209627545.0,0.00015042436487840562,208618258.0,B95JG62
33828,2023-12-18,2034,TR309W,TREMIAT00015,MIA TEKNOLOJI,TR,TRY,10101015.0,1.0,284454542.0,0.00022232521807221138,308335021.0,BL69JD3
33829,2023-12-18,2034,IN07JV,INE725A01022,NAVA,IN,INR,65101015.0,1.0,554760229.0,0.0003911939243471958,542533087.0,B0FRZQ6
33830,2023-12-18,2034,TW103T,TW0001789006,SCINOPHARM TAIWAN,TW,TWD,20103010.0,1.0,320302803.0,0.00023143549249983182,320969740.0,B58KV47
33831,2023-12-18,2034,KR13ZE,KR7008730004,YOUL CHON CHEMICAL,KR,KRW,50203030.0,1.0,296511493.0,0.00021325906185973512,295761488.0,6146997
33832,2023-12-18,2034,MY30G3,MYL6139OO009,SYARIKAT TAKAFUL MAL.,MY,MYR,30302010.0,1.0,320744903.0,0.0002324362230623443,322357618.0,6808123
33833,2023-12-18,2034,TH20V7,TH0254A10Z06,SRI TRANG AGRO-INDUSTRY,TH,THB,55201020.0,0.4579466,202357687.0,0.00014854571601233236,206012826.0,B05BPG8
33834,2023-12-18,2034,550391,TRAKRDMR91G7,KARDEMIR (D),TR,TRY,55102015.0,1.0,625603622.0,0.00045935909619122697,637068965.0,B03MV32
33835,2023-12-18,2034,BR307C,BRALPAACNPR7,ALPARGATAS PREF,BR,BRL,40204020.0,1.0,440912834.0,0.00029841517172060877,413861500.0,B07C796
33836,2023-12-18,2034,TW04A3,TW0002520004,KINDOM DEVELOPMENT,TW,TWD,35101010.0,1.0,464887546.0,0.00033987290836882446,471357776.0,6491329
33837,2023-12-18,2034,KR01V7,KR7002350007,Nexen Tire,KR,KRW,40101015.0,1.0,226347261.0,0.00016427870733586286,227832358.0,6984959
33838,2023-12-18,2034,MY50K9,MYL8206OO004,ECO WORLD DEV.GROUP,MY,MYR,35101010.0,1.0,271406535.0,0.0001966819017370736,272771208.0,6773737
33839,2023-12-18,2034,TW03LD,TW0002393006,Everlight Elec,TW,TWD,10102015.0,1.0,664349118.0,0.00048207390141632073,668571329.0,6094922
33840,2023-12-18,2034,IN214C,INE932X01018,SHARE INDIA SECURITIES,IN,INR,30202015.0,1.0,368829996.0,0.00026145674528740565,362605159.0,BYWZ000
33841,2023-12-18,2034,TW2090,TW0002727005,WOWPRIME,TW,TWD,40201060.0,1.0,652913000.0,0.0004756625757087877,659679687.0,B3KHQ81
33842,2023-12-18,2034,HK12HL,KYG9845C1069,YIDU TECH,CN,HKD,20101025.0,1.0,335759295.0,0.00026452623697377774,366862129.0,BMXLWD0
33843,2023-12-18,2034,IN81JX,INE335A01020,SURYA ROSHNI,IN,INR,55102010.0,1.0,502494796.0,0.00033627973766520657,466374534.0,BRJRZD8
33844,2023-12-18,2034,CN1OC0,CNE100003FF7,SH JUNSHI BIOSCIENCES 'H',CN,HKD,20103010.0,1.0,363458117.0,0.0002678701800685715,371499726.0,BG6DZJ8
33845,2023-12-18,2034,TH20W8,TH0256A10Z04,QUALITY HOUSES,TH,THB,35101010.0,0.3856305,193079103.0,0.0001385365991075613,192131534.0,B00PN05
33846,2023-12-18,2034,TH50R6,TH1041010Z03,GUNKUL ENGINEERING,TH,THB,65101010.0,0.9788254,325834985.0,0.00023415397737069094,324739911.0,BYMY052
33847,2023-12-18,2034,KR91H2,KR7336370002,Solus Advanced Materials,KR,KRW,50202010.0,1.0,293249989.0,0.00021663705802135158,300446312.0,BJVLVG7
33848,2023-12-18,2034,ID20DA,ID1000092406,SUMMARECON AGUNG,ID,IDR,35101010.0,1.0,393944288.0,0.00028454770974357924,394629205.0,6538527
33849,2023-12-18,2034,MX804V,MX01NE000001,NEMAK,MX,MXN,40101025.0,1.0,766959205.0,0.0005509563976843758,764102039.0,BYQ32R1
33850,2023-12-18,2034,KR09J3,KR7348950007,JR GLOBAL,KR,KRW,35102030.0,1.0,645837839.0,0.0004725531039178966,655367270.0,BMXTQP4
33851,2023-12-18,2034,IN20MT,INE586V01016,TCI EXPRESS,IN,INR,50206040.0,1.0,197561774.0,0.00014105307366114175,195621544.0,BD606S4
33852,2023-12-18,2034,CN8A1I,KYG5636C1078,LONKING HOLDINGS,CN,HKD,50204020.0,1.0,284855719.0,0.00019995718060489138,277313577.0,B0MSW50
33853,2023-12-18,2034,KR11Q3,KR7010780005,IS Dongseo,KR,KRW,50101035.0,1.0,303451724.0,0.00021893806672840151,303637500.0,6273204
33854,2023-12-18,2034,TR016R,TREVERS00011,VERUSA HOLDING,TR,TRY,30202010.0,1.0,209883790.0,0.00014922577220395107,206955972.0,BGHQFS5
33855,2023-12-18,2034,CN1O0O,CNE1000040M1,HANGZHOU TIGERMED CONSULT 'H',CN,HKD,20101025.0,1.0,498768522.0,0.00036887146017556394,511574847.0,BMZC7F8
33856,2023-12-18,2034,MY50E3,MYL5264OO006,MALAKOFF,MY,MYR,65101015.0,1.0,205714896.0,0.00015026940601098508,208403351.0,BWXN162
33857,2023-12-18,2034,MY21BY,MYL8664OO004,SP SETIA,MY,MYR,35101010.0,1.0,263078304.0,0.00019064665522398002,264401137.0,6868774
33858,2023-12-18,2034,TH30GT,TH5614010004,SAPPE,TH,THB,45101020.0,1.0,240157695.0,0.00017448920363844977,241992936.0,BNGL6J8
33859,2023-12-18,2034,KR622L,KR7089590004,JEJUAIR,KR,KRW,40501010.0,1.0,296336855.0,0.00021647730344496292,300224754.0,BYRPKQ1
33860,2023-12-18,2034,GR802H,GRS337003008,AUTOHELLAS,GR,EUR,40201040.0,1.0,265819504.0,0.00019167815014054965,265831681.0,BDZTGG0
33861,2023-12-18,2034,TW02KB,TW0002208006,CSBC Corp,TW,TWD,50206030.0,1.0,463886850.0,0.0003391350794227848,470334507.0,B3KMM99
33862,2023-12-18,2034,KR19O9,KR7105630008,HANSAE,KR,KRW,40204020.0,1.0,351527839.0,0.0002513084028439894,348530780.0,B3KT2S9
33863,2023-12-18,2034,IN60X8,INE483S01020,INFIBEAM AVENUES,IN,INR,40201070.0,1.0,551323078.0,0.00040321336048624955,559202420.0,BF07072
33864,2023-12-18,2034,IN70LX,INE871C01038,AVANTI FEEDS,IN,INR,45102010.0,1.0,241292262.0,0.00017462061659151844,242175188.0,BDFXQ84
33865,2023-12-18,2034,CN8CXG,KYG211411098,CHINA LILANG,CN,HKD,40204020.0,1.0,242689466.0,0.00017564268809499163,243592663.0,B4JMX94
33866,2023-12-18,2034,GR0018,GRS310003009,QUEST HOLDINGS CR,GR,EUR,10101010.0,1.0,157927198.0,0.00011622456782016638,161187763.0,BHBFSR5
33867,2023-12-18,2034,KR225K,KR7287410005,JEISYS MEDICAL,KR,KRW,20102010.0,1.0,432725857.0,0.00030304314335878135,420279871.0,BG12NG3
33868,2023-12-18,2034,TW12E6,TW0001909000,Longchen Paper & Packaging,TW,TWD,55101015.0,1.0,367440586.0,0.000262848891074134,364535877.0,6524236
33869,2023-12-18,2034,KR30AO,KR7181710005,NHN,KR,KRW,40203040.0,1.0,302748299.0,0.00022071061945655869,306095791.0,BCDYQ37
33870,2023-12-18,2034,KR02KX,KR7004490009,SEBANG GLOBAL BATTERY,KR,KRW,40101025.0,1.0,292204197.0,0.00020652055141350301,286416085.0,6212564
33871,2023-12-18,2034,KR91RC,KR7189300007,INTELLIAN TECHNOLOGIES,KR,KRW,15101010.0,1.0,423748364.0,0.00030366819635215816,421146735.0,BYX4V69
33872,2023-12-18,2034,TW02C3,TW0002103009,TSRC,TW,TWD,55201010.0,1.0,496402276.0,0.0003616286085738837,501529991.0,6870876
33873,2023-12-18,2034,764862,GRS470003013,PIRAEUS PORT AUTH.CR,GR,EUR,50206060.0,1.0,165123212.0,0.00012161186148706121,168659211.0,7648629
33874,2023-12-18,2034,KW247T,KW0EQ0504799,SHAMAL AZ ZOUR AL OULA KSC,KW,KWD,65102000.0,1.0,306074863.0,0.00022073793935087436,306133680.0,BMGQWZ4
33875,2023-12-18,2034,IN70V7,INE186A01019,GUJ.ALKALIES & CHEMS.,IN,INR,55201000.0,1.0,275833782.0,0.00020098477896285876,278738717.0,6135898
33876,2023-12-18,2034,IN502C,INE876N01018,ORIENT CEMENT,IN,INR,50101030.0,1.0,433577335.0,0.00031181901172379415,432450814.0,B9LY7V3
33877,2023-12-18,2034,KR61XF,KR7192080000,DOUBLEU GAMES,KR,KRW,40203040.0,1.0,342179781.0,0.0002474081445299779,343121649.0,BYQ1MZ3
33878,2023-12-18,2034,KR63M6,KR7091120006,EM-TECH,KR,KRW,40203010.0,1.0,499566620.0,0.00035635152391875157,494211388.0,B1VQWK7
33879,2023-12-18,2034,IN50EO,INE725G01011,ICRA,IN,INR,30201030.0,1.0,245390458.0,0.0001801102360216196,249788548.0,B1BL570
33880,2023-12-18,2034,TH302F,TH3740010Y09,VGI PCL,TH,THB,40301020.0,1.0,236015341.0,0.00017000762622612148,235777594.0,BKC5FV8
33881,2023-12-18,2034,KR17K3,KR7001530005,DI DONGIL,KR,KRW,55101020.0,1.0,351049375.0,0.0002496350955499584,346210129.0,6273185
33882,2023-12-18,2034,TW10G6,TW0008422007,CLEANAWAY,TW,TWD,65103035.0,1.0,517337432.0,0.00037697110761824107,522807963.0,B4VYX10
33883,2023-12-18,2034,IN60JU,INE539A01019,GHCL,IN,INR,55201020.0,1.0,652153333.0,0.0004793548793626047,664800413.0,6397579
33884,2023-12-18,2034,IN18R5,INE418L01021,NAZARA TECHNOLOGIES,IN,INR,40203040.0,1.0,478997027.0,0.000337003287641964,467378000.0,BNYGG39
33885,2023-12-18,2034,IN80IV,INE399C01030,SUPRAJIT ENGINEERING,IN,INR,40101025.0,1.0,390873561.0,0.00028477478162402213,394944123.0,B00FRJ2
33886,2023-12-18,2034,TW1AWW,TW0002338001,TAIWAN MASK,TW,TWD,10102010.0,1.0,470194497.0,0.0003411675356381276,473153249.0,6914967
33887,2023-12-18,2034,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,1.0,437543212.0,0.0003161477963053491,438454253.0,6146629
33888,2023-12-18,2034,KR080J,KR7192650000,DREAMTEC,KR,KRW,10102010.0,1.0,373494270.0,0.0002612737880168529,362351422.0,BGMHJB4
33889,2023-12-18,2034,KR077P,KR7114090004,GKL,KR,KRW,40501020.0,1.0,315890655.0,0.00022841875721736323,316785936.0,B4347P0
33890,2023-12-18,2034,KR51UB,KR7214320004,INNOCEAN WORLDWIDE,KR,KRW,40301020.0,1.0,315719829.0,0.00022929131739232044,317996059.0,BYX20P5
33891,2023-12-18,2034,TW04ZS,TW0002820008,China Bills Fin,TW,TWD,30202015.0,1.0,422628091.0,0.0003074134849829869,426340944.0,6198954
33892,2023-12-18,2034,TR30H4,TRESDTT00013,SDT UZAY VE SAVUNMA TEKNOLOJILERI A S,TR,TRY,50201020.0,1.0,134849017.0,0.0001044853702433725,144907083.0,BMF8WG2
33893,2023-12-18,2034,TW18PN,TW0002231008,CUB ELECPARTS,TW,TWD,40101025.0,1.0,308992334.0,0.0002240930572911933,310786775.0,B297JM0
33894,2023-12-18,2034,TW6072,TW0003617007,CYBERPOWER SYSTEMS,TW,TWD,10102030.0,1.0,356988426.0,0.0002599117879225828,360462512.0,B2QZ4K0
33895,2023-12-18,2034,TR20CY,TREMARN00027,MARGUN ENERJI URET,TR,TRY,65101010.0,1.0,119982607.0,9.335325635260392e-05,129468346.0,BMVGRP4
33896,2023-12-18,2034,EG301Y,EGS60111C019,NATIONAL DEV.BANK,EG,EGP,30101010.0,1.0,185133787.0,0.00012143645145538522,168415941.0,6938428
33897,2023-12-18,2034,ID4065,ID1000130008,SAWIT SUMBERMAS SARANA,ID,IDR,45102010.0,1.0,189638732.0,0.00012824814206984536,177862835.0,BH3WHX3
33898,2023-12-18,2034,TR30I5,TREAKFY00015,AKFEN YENILENEBILIR ENERJI A S,TR,TRY,65101010.0,1.0,177103386.0,0.00013596933589775045,188571087.0,BQ0L5B0
33899,2023-12-18,2034,TW034W,TW0002355005,Chin Poon Ind,TW,TWD,10102015.0,1.0,628596435.0,0.0004688747266395134,650265858.0,6186799
33900,2023-12-18,2034,MY10N8,MYL5151OO005,HEXTAR GLOBAL,MY,MYR,55201015.0,1.0,214126851.0,0.0001551726892712012,215203542.0,B4MLCH9
33901,2023-12-18,2034,TW02D4,TW0002104007,INTERNATIONAL CSRC INV HLDG,TW,TWD,55201020.0,1.0,516495882.0,0.00037703271275774173,522893401.0,6191265
33902,2023-12-18,2034,IN09KY,INE683A01023,South Indian,IN,INR,30101010.0,0.49,343333116.0,0.00024097873631011548,334204929.0,6349967
33903,2023-12-18,2034,MY229X,MYL5139OO000,AEON CREDIT SERVICE,MY,MYR,30201020.0,1.0,237043645.0,0.0001717799244233411,238235532.0,B29H4P8
33904,2023-12-18,2034,KR639T,KR7002840007,MIWON COMMERCIAL,KR,KRW,55201000.0,1.0,289030065.0,0.00020902622895218513,289891121.0,6598800
33905,2023-12-18,2034,BR10DG,BRGOLLACNPR4,GOL LINHAS AEREAS INTELIG,BR,BRL,40501010.0,1.0,313751573.0,0.00022534824668619008,312527553.0,B01NTS8
33906,2023-12-18,2034,579928,GRS343313003,INTRALOT INTGRTD.SYSV.,GR,EUR,40501020.0,1.0,306613816.0,0.00022109426896350096,306627861.0,5799284
33907,2023-12-18,2034,KW22H1,KW0EQ0401632,THE COMMERCIAL REAL EST,KW,KWD,35101010.0,1.0,489942640.0,0.000353341510271977,490036906.0,B0MLB41
33908,2023-12-18,2034,TW06ID,TW0003380002,Alpha Networks,TW,TWD,15101010.0,1.0,296213895.0,0.0002083528129175184,288957184.0,B04C5Z1
33909,2023-12-18,2034,SA2048,SA0007870062,SAUDI PUBLIC TRANSPORT,SA,SAR,40501015.0,0.5077726,280865838.0,0.0002023123496017809,280579878.0,B128GY4
33910,2023-12-18,2034,ZA00T2,ZAE000005443,PICK N PAY STORES,ZA,ZAR,45201010.0,1.0,301266567.0,0.0002286459610501052,317101037.0,6688068
33911,2023-12-18,2034,IN802F,INE075I01017,HEALTHCARE GLOBAL ENTS.,IN,INR,20101010.0,1.0,178380025.0,0.00012704282054918866,176191217.0,BZ3CLM6
33912,2023-12-18,2034,ID80AD,ID1000122203,SURYA ESA PERKASA,ID,IDR,60101020.0,1.0,311850405.0,0.00022975603752655526,318640563.0,B6X8NL4
33913,2023-12-18,2034,KR71DW,KR7003380003,HARIM HOLDINGS,KR,KRW,45102010.0,1.0,261502718.0,0.0001910979674183167,265027046.0,BZ404M0
33914,2023-12-18,2034,KR144K,KR7025540006,Korea Elec Term,KR,KRW,50202010.0,1.0,393635156.0,0.00029014535556462723,402392383.0,6145916
33915,2023-12-18,2034,TW6094,TW0003413001,FOXSEMICON INTEG.TECH.,TW,TWD,10102020.0,1.0,535002175.0,0.00038467204424455986,533488121.0,B04ZR54
33916,2023-12-18,2034,KR04L0,KR7023590003,Daou Tech,KR,KRW,30202015.0,1.0,345747376.0,0.00025178028229176267,349185213.0,6113612
33917,2023-12-18,2034,TW00YN,TW0001104008,Universal Cement,TW,TWD,50101030.0,1.0,469997405.0,0.00033903539270556003,470196255.0,6918549
33918,2023-12-18,2034,KR119M,KR7003030004,SEAH STEEL HOLDINGS,KR,KRW,55102010.0,1.0,317793517.0,0.00022928555835946397,317988072.0,6709549
33919,2023-12-18,2034,B03MNY,TRAANHYT91O3,ANADOLU HAYAT EMEKLILIK,TR,TRY,30301010.0,1.0,88039818.0,6.60567954673648e-05,91611845.0,B03MNY7
33920,2023-12-18,2034,KR16EW,KR7098460009,Koh Young Tech,KR,KRW,10102020.0,1.0,647744141.0,0.0004590951577036827,636702918.0,B39Q399
33921,2023-12-18,2034,KR1B8V,KR7222080004,CREATIVE & INNOVATIVE SYSTEM,KR,KRW,50204000.0,1.0,477844916.0,0.00034295004463593326,475625348.0,BYZYM86
33922,2023-12-18,2034,TH708P,TH6789010001,ORIGIN PROPERTY,TH,THB,35101010.0,1.0,204734567.0,0.00014650507370709103,203182731.0,BYTM015
33923,2023-12-18,2034,PL902L,PLATAL000046,ATAL,PL,PLN,35101010.0,1.0,158255454.0,0.00011526298382743119,159854176.0,BYV7085
33924,2023-12-18,2034,KR04GV,KR7020560009,ASIANA AIRLINES,KR,KRW,40501010.0,0.7338945,268310954.0,0.00019712005980139892,273378874.0,6200202
33925,2023-12-18,2034,ZA20MX,ZAE000057428,REUNERT,ZA,ZAR,50202010.0,1.0,453195606.0,0.00033828581784175007,469156696.0,6728726
33926,2023-12-18,2034,SA20Z3,SA0007879360,SUSTAINED INFRASTRUCTURE HOLDING,SA,SAR,50206060.0,0.4901524,275545533.0,0.00019605889003855304,271907175.0,B133NS1
33927,2023-12-18,2034,TW12D5,TW0002108008,Nantex Industry,TW,TWD,55201010.0,1.0,431854580.0,0.00031079261463648396,431027340.0,6621267
33928,2023-12-18,2034,KR21HV,KR7376300000,DEAR U,KR,KRW,10101015.0,1.0,290074123.0,0.0002073241719200731,287530598.0,BNV0935
33929,2023-12-18,2034,KR81SC,KR7058610007,SPG,KR,KRW,50202010.0,1.0,447926935.0,0.0003096006750978961,429374281.0,6541945
33930,2023-12-18,2034,EG1061,EGS691G1C015,BELTON FINANCIAL HOLDING,EG,EGP,30202010.0,1.0,262713275.0,0.00019208412770701787,266394717.0,B2R2ZY1
33931,2023-12-18,2034,KR62N6,KR7064550007,BIONEER,KR,KRW,20103010.0,1.0,521785665.0,0.00037152707374169187,515257824.0,B0VTXZ1
33932,2023-12-18,2034,ID30GE,ID1000123904,BANK PMBGN.DAERAH JAWA TIMUR,ID,IDR,30101010.0,1.0,284476912.0,0.00020379496779737382,282636069.0,B8FQLP0
33933,2023-12-18,2034,TW05TN,TW0003019006,ASIA OPTICAL,TW,TWD,40203060.0,1.0,499815904.0,0.0003679373734556448,510279395.0,6295866
33934,2023-12-18,2034,TH12DQ,TH0825010Y01,NEX POINT,TH,THB,10102030.0,1.0,256668308.0,0.0001840804708750897,255294727.0,BKDQJX0
33935,2023-12-18,2034,KR031F,KR7006120000,SK DISCOVERY,KR,KRW,55201000.0,1.0,352688850.0,0.00025097648656984467,348070457.0,6859916
33936,2023-12-18,2034,CN57V6,CNE1000021L3,CHINA RY.SIGN.& COMM.'H',CN,HKD,50206025.0,1.0,539178155.0,0.00038994619999128293,540802662.0,BYVDW43
33937,2023-12-18,2034,CN298I,CNE100000510,SHAI.FUD.MICROELS. GP. 'H',CN,HKD,10102010.0,1.0,477778436.0,0.000361468025510109,501307284.0,6280743
33938,2023-12-18,2034,IN20RY,INE959A01019,PRIVI SPECIALITY CHEMICALS,IN,INR,35101010.0,1.0,284717537.0,0.0002024470591991741,280766702.0,6095895
33939,2023-12-18,2034,IN0B4K,INE049B01025,Wockhardt,IN,INR,20103015.0,1.0,382387541.0,0.0002729706865897079,378573439.0,B00YYS7
33940,2023-12-18,2034,TW046Z,TW0002501004,Cathay Red,TW,TWD,35101010.0,1.0,367822354.0,0.00026808186832988416,371793309.0,6179733
33941,2023-12-18,2034,KR514L,KR7067160002,AFREECATV,KR,KRW,10101020.0,1.0,509707574.0,0.0003476909688842183,482200369.0,6724508
33942,2023-12-18,2034,TW02TK,TW0002328002,Pan Intl Ind,TW,TWD,10102015.0,1.0,464341902.0,0.00033503735845898255,464651522.0,6669966
33943,2023-12-18,2034,TW124W,TW0009938001,Taiwan Paiho,TW,TWD,55101020.0,1.0,575908682.0,0.0004181874898114776,579969513.0,6320832
33944,2023-12-18,2034,MY70E5,MYL5284OO004,LOTTE CHEMICAL TITAN,MY,MYR,50203015.0,1.0,149441722.0,0.00011010182755912346,152696350.0,BF3N1G3
33945,2023-12-18,2034,CN2CZC,KYG392AS1011,GLOBAL NEW MATERIAL INT HOLD,CN,HKD,55201020.0,1.0,315606143.0,0.00022732209228606536,315265010.0,BND8993
33946,2023-12-18,2034,CN1MCY,CNE100003PV3,POLY PROPERTY SERVICES 'H',CN,HKD,35101015.0,1.0,555632678.0,0.00040870632487107985,566820419.0,BHR0FS4
33947,2023-12-18,2034,PH20OW,PHY8321B1036,SYNERGY GRID & DEV. PHILPS.,PH,PHP,50101010.0,1.0,141583767.0,9.71683607285596e-05,134759380.0,6100937
33948,2023-12-18,2034,CN8BDV,KYG011981035,AGILE GROUP HDG.,CN,HKD,35101010.0,1.0,252162535.0,0.00018796129470649437,260676905.0,B0PR2F4
33949,2023-12-18,2034,KR139O,KR7060280005,CUREXO,KR,KRW,45201010.0,1.0,332493243.0,0.00022714091096366902,315013736.0,6535108
33950,2023-12-18,2034,KR90N7,KR7290650001,L&C BIO,KR,KRW,20103010.0,1.0,367639085.0,0.0002656968045662199,368485548.0,BGKFGF3
33951,2023-12-18,2034,IN08O1,INE855B01025,RAIN INDUSTRIES,IN,INR,55201000.0,1.0,450502467.0,0.0003205958823494393,444623147.0,6349956
33952,2023-12-18,2034,ZA20AL,ZAE000047353,CORONATION FD.MGRS.,ZA,ZAR,30202010.0,1.0,265952706.0,0.00019821757989896296,274900986.0,6622710
